step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
64,0.15072771906852722,0.5,0.0,0.0,-3.221635580062866,-0.00040539042674936354,-0.0017267173388972878,0.0,-0.3750210404396057,0.0,0.12602068483829498,0.929027795791626,0.0,-0.06518776714801788,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07601878046989441,0.0,34.815887451171875,0.15000000596046448,0.09749523550271988
65,0.4106638431549072,0.5,0.0,0.0,-3.216909885406494,-0.00017878082871902734,-0.030542097985744476,0.0,-0.5642645955085754,0.0,0.282427042722702,0.929027795791626,0.0,-0.035224176943302155,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08495236933231354,0.0,35.048702239990234,0.15000000596046448,0.07926521450281143
66,0.570379376411438,0.5,0.0,0.0,-3.2088770866394043,-0.008212895132601261,-0.024977058172225952,0.0,-0.7446788549423218,0.0,0.42161470651626587,0.929027795791626,0.0,-0.02005639113485813,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.10658440738916397,0.0,35.18500518798828,0.15000000596046448,0.0669017806649208
67,0.46485066413879395,0.5,0.0,0.0,-3.201639175415039,-0.0002673482522368431,-0.0018919296562671661,0.0,-0.7495546936988831,0.0,0.5063737630844116,0.929027795791626,0.0,-0.004184460733085871,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0017882073298096657,0.0,35.2618408203125,0.15000000596046448,0.06828804314136505
68,0.5411917567253113,0.5,0.0,0.0,-3.2054452896118164,-8.864005940267816e-05,-0.02541850507259369,0.0,-0.7501996755599976,0.0,0.524049699306488,0.929027795791626,0.0,0.0,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00167801883071661,0.0,35.29669952392578,0.15000000596046448,0.07004265487194061
69,0.4913844168186188,0.5,0.0,0.0,-3.2024192810058594,-0.00045986680197529495,-0.004750733729451895,0.0,-0.7501417994499207,0.0,0.5145891308784485,0.929027795791626,0.0,0.0,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-4.040881685796194e-05,0.0,35.29669952392578,0.15000000596046448,0.07228472083806992
70,0.2898070216178894,0.5,0.0,0.0,-3.2015833854675293,-0.00018384952272754163,-0.008319532498717308,0.0,-0.7500157356262207,0.0,0.4759719967842102,0.929027795791626,0.0,0.0,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00781935267150402,0.0,35.2618408203125,0.15000000596046448,0.07619629055261612
71,0.4115307629108429,0.5,0.0,0.0,-3.2015509605407715,-1.707904266368132e-05,-0.008900453336536884,0.0,-0.7500901818275452,0.0,0.4386686682701111,0.929027795791626,0.0,-0.00471885222941637,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00606338307261467,0.0,35.18500518798828,0.15000000596046448,0.08035498857498169
72,0.36950188875198364,0.5,0.0,0.0,-3.200671911239624,-6.551236583618447e-05,-0.0004426492378115654,0.0,-0.7500712871551514,0.0,0.4239698052406311,0.929027795791626,0.0,-0.012945437803864479,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00798745732754469,0.0,35.0487060546875,0.15000000596046448,0.08503544330596924
73,0.47234800457954407,0.5,0.0,0.0,-3.200274705886841,-1.3337566088011954e-05,-0.007166299503296614,0.0,-0.750242292881012,0.0,0.45822077989578247,0.929027795791626,0.0,-0.023199914023280144,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.008281100541353226,0.0,34.815887451171875,0.15000000596046448,0.08969373255968094
74,0.5178321599960327,0.5,0.0,0.0,-3.2146406173706055,-0.00036331781302578747,-0.09248849749565125,0.0,-0.7502748370170593,0.0,0.4844631552696228,0.929027795791626,0.0,-0.03739018365740776,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00992961972951889,0.0,34.40550994873047,0.15000000596046448,0.0942600890994072
75,0.30911505222320557,0.5,0.0,0.0,-3.203730583190918,-0.00018857339455280453,-0.0668448954820633,0.0,-0.7501159906387329,0.0,0.47434353828430176,0.929027795791626,0.0,-0.04859152063727379,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.018013330176472664,0.0,33.62112045288086,0.15000000596046448,0.10035361349582672
76,0.1747482866048813,0.5,0.0,0.0,-3.275895833969116,-0.004245919641107321,-0.08596065640449524,0.0,-0.7464268803596497,0.0,0.39252182841300964,0.929027795791626,0.0,-0.047762345522642136,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.12192010134458542,0.0,31.90545654296875,0.15000000596046448,0.10703607648611069
77,0.08924116939306259,0.5,0.0,0.0,-3.274193048477173,-0.004545246716588736,-0.24998456239700317,0.0,-0.7478702068328857,0.0,0.26917362213134766,0.929027795791626,0.0,-0.04156839847564697,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08837144821882248,0.0,27.33880615234375,0.15000000596046448,0.10493633896112442
78,0.029923897236585617,0.5,0.0,0.0,-1.600592017173767,-0.0012518831063061953,-0.7241978049278259,0.0,-0.4217531085014343,0.0,0.13902859389781952,0.929027795791626,0.0,-0.04582345485687256,0.0,-2.136477470397949,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
79,0.004227007739245892,0.5,0.0,0.0,-3.200294017791748,-0.015370857901871204,-0.3496013879776001,0.0,-0.37451454997062683,0.0,-0.029496703296899796,0.929027795791626,0.0,-0.09476132690906525,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.048117998987436295,0.0,13.147134780883789,0.15000000596046448,0.044570524245500565
80,0.01732013188302517,0.5,0.0,0.0,-3.2483439445495605,-0.0009117327863350511,-0.12645597755908966,0.0,-0.3754475712776184,0.0,-0.12165014445781708,0.929027795791626,0.0,-0.15498347580432892,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.037718530744314194,0.0,27.33877944946289,0.15000000596046448,0.10508005321025848
81,0.1016058623790741,0.5,0.0,0.0,-3.2379794120788574,-0.00040830878424458206,-0.08387518674135208,0.0,-0.37541431188583374,0.0,-0.0512826070189476,0.929027795791626,0.0,-0.2115563452243805,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.021588237956166267,0.0,31.90544891357422,0.15000000596046448,0.13515974581241608
82,0.11948180943727493,0.5,0.0,0.0,-3.2169058322906494,-4.550384619506076e-05,-0.027050621807575226,0.0,-0.3753264248371124,0.0,0.105865977704525,0.929027795791626,0.0,-0.26427286863327026,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.021401297301054,0.0,33.62111282348633,0.15000000596046448,0.15549564361572266
83,0.12510083615779877,0.5,0.0,0.0,-3.2009027004241943,-3.9562186429975554e-05,-0.011408871039748192,0.0,-0.3750096559524536,0.0,0.19442084431648254,0.929027795791626,0.0,-0.3254426419734955,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.019843552261590958,0.0,34.40550994873047,0.15000000596046448,0.1740686297416687
84,0.21832501888275146,0.5,0.0,0.0,-3.217700958251953,-7.796888530720025e-05,-0.001072566956281662,0.0,-0.37532612681388855,0.0,0.23699858784675598,0.929027795791626,0.0,-0.3929803967475891,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.018333684653043747,0.0,34.815887451171875,0.15000000596046448,0.19105084240436554
85,0.20667555928230286,0.5,0.0,0.0,-3.210691452026367,-0.00028229429153725505,-0.01123835053294897,0.0,-0.37526631355285645,0.0,0.2777012288570404,0.929027795791626,0.0,-0.4957190752029419,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.021303445100784302,0.0,35.048702239990234,0.15000000596046448,0.20916251838207245
86,0.16566035151481628,0.5,0.0,0.0,-3.203568935394287,-0.0003398624248802662,-0.006173613015562296,0.0,-0.37435218691825867,0.0,0.2917378544807434,0.929027795791626,0.0,-0.6436716318130493,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.022673863917589188,0.0,35.18500518798828,0.15000000596046448,0.2310030460357666
87,0.20409825444221497,0.5,0.0,0.0,-3.201042413711548,-0.0002264240029035136,-0.004181790631264448,0.0,-0.374581515789032,0.0,0.28342562913894653,0.929027795791626,0.0,-0.8162251710891724,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.022293085232377052,0.0,35.2618408203125,0.15000000596046448,0.2549630403518677
88,0.1695992797613144,0.5,0.0,0.0,-3.2809131145477295,-0.0004164071870036423,-0.02964920736849308,0.0,-0.3713019788265228,0.0,0.2759753167629242,0.929027795791626,0.0,-1.0038419961929321,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.024869589135050774,0.0,35.29669952392578,0.15000000596046448,0.28367558121681213
89,0.2211749255657196,0.5,0.0,0.0,-3.2150392532348633,-0.00010864446085179225,-0.06917789578437805,0.0,-0.3730390965938568,0.0,0.28927847743034363,0.929027795791626,0.0,-1.220700979232788,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.022807225584983826,0.0,35.29669952392578,0.15000000596046448,0.3131394386291504
90,0.24003279209136963,0.5,0.0,0.0,-3.2086572647094727,-0.00010930652933893725,-0.09154130518436432,0.0,-0.37348824739456177,0.0,0.30437159538269043,0.929027795791626,0.0,-1.4699562788009644,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.023787155747413635,0.0,35.2618408203125,0.15000000596046448,0.3459765613079071
91,0.3049968481063843,0.5,0.0,0.0,-3.2944414615631104,-0.000288147886749357,-0.21194133162498474,0.0,-0.370633065700531,0.0,0.34240978956222534,0.929027795791626,0.0,-1.28068208694458,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.015730194747447968,0.0,35.18500518798828,0.15000000596046448,0.3782612383365631
92,0.2618517279624939,0.5,0.0,0.0,-3.339784860610962,-0.00040734835783950984,-0.1656186878681183,0.0,-0.36980682611465454,0.0,0.3582666516304016,0.929027795791626,0.0,-1.5041340589523315,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.023512685671448708,0.0,35.0487060546875,0.15000000596046448,0.4166598320007324
93,0.7438273429870605,0.5,0.0,0.0,-3.210736036300659,-0.00023205344041343778,-0.45034700632095337,0.0,-0.3752606511116028,0.0,0.45245614647865295,0.929027795791626,0.0,-1.305566668510437,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.006979179102927446,0.0,34.815887451171875,0.15000000596046448,0.43759551644325256
94,0.7011488676071167,0.5,0.0,0.0,-3.2257323265075684,-0.00014489988097921014,-0.10009659826755524,0.0,-0.3727051913738251,0.0,0.5572126507759094,0.929027795791626,0.0,-1.1302217245101929,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.00811627134680748,0.0,34.40550994873047,0.15000000596046448,0.4590359032154083
95,0.8098059296607971,0.5,0.0,0.0,-3.2078139781951904,-2.5884713977575302e-05,-0.15666186809539795,0.0,-0.3735574781894684,0.0,0.6593610644340515,0.929027795791626,0.0,-0.9769966006278992,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.007279262412339449,0.0,33.62112045288086,0.15000000596046448,0.4747631549835205
96,0.9044563174247742,0.5,0.0,0.0,-3.227853775024414,-7.082139927661046e-05,-0.24554391205310822,0.0,-0.3724968433380127,0.0,0.7002556920051575,0.929027795791626,0.0,-0.8416826725006104,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.006614127662032843,0.0,31.90545654296875,0.15000000596046448,0.4760819971561432
97,0.9820389747619629,0.5,0.0,0.0,-3.257284641265869,-0.00013268724433146417,-0.3994642198085785,0.0,-0.3716117739677429,0.0,0.7765595316886902,0.929027795791626,0.0,-0.717866063117981,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.004869915544986725,0.0,27.338808059692383,0.15000000596046448,0.4281120002269745
98,0.9999997019767761,0.5,0.0,0.0,-3.214473009109497,-5.01108770549763e-05,-0.615730345249176,0.0,-0.3754899501800537,0.0,0.8545061349868774,0.929027795791626,0.0,-0.612713634967804,0.0,-0.451313853263855,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.006802479736506939,0.0,13.14722728729248,0.15000000596046448,0.21446195244789124
99,0.27792584896087646,0.5,0.0,0.0,-3.245512008666992,-0.071367546916008,-0.19615888595581055,0.0,-0.3749833106994629,0.0,0.7390183210372925,0.929027795791626,0.0,-0.5101208686828613,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.001475015189498663,0.0,13.147126197814941,0.15000000596046448,0.41685932874679565
100,0.06932435929775238,0.5,0.0,0.0,-3.523491621017456,-0.000748201971873641,-0.008708634413778782,0.0,-0.3749464452266693,0.0,0.4576014280319214,0.929027795791626,0.0,-0.4287434220314026,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.028446173295378685,0.0,27.338775634765625,0.15000000596046448,0.8185058832168579
101,0.06777280569076538,0.5,0.0,0.0,-3.4498214721679688,-5.776819307357073e-05,-0.009079580195248127,0.0,-0.3749907612800598,0.0,0.18646541237831116,0.929027795791626,0.0,-0.34814321994781494,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.03522969037294388,0.0,31.905445098876953,0.15000000596046448,0.8719464540481567
102,0.06760828197002411,0.5,0.0,0.0,-3.3406217098236084,-5.945141310803592e-05,-0.0036879261024296284,0.0,-0.374991238117218,0.0,0.10964968055486679,0.929027795791626,0.0,-0.2794601619243622,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0400107279419899,0.0,33.62111282348633,0.15000000596046448,0.8318773508071899
103,0.1371094286441803,0.5,0.0,0.0,-3.213803768157959,-0.0022469141986221075,-0.004382303450256586,0.0,-0.374990850687027,0.0,0.1432267129421234,0.929027795791626,0.0,-0.22046244144439697,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1427539885044098,0.0,34.40550994873047,0.15000000596046448,0.7451901435852051
104,0.3572810888290405,0.5,0.0,0.0,-3.204909324645996,-0.0008922925917431712,-0.022092830389738083,0.0,-0.37501347064971924,0.0,0.24872861802577972,0.929027795791626,0.0,-0.18137943744659424,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.07971490919589996,0.0,34.815887451171875,0.15000000596046448,0.6465044021606445
105,0.7145736813545227,0.5,0.0,0.0,-3.216101884841919,-0.00031396205304190516,-0.02329399809241295,0.0,-0.4421588182449341,0.0,0.42772814631462097,0.929027795791626,0.0,-0.1474575251340866,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05918660759925842,0.0,35.048702239990234,0.15000000596046448,0.5644243955612183
106,0.8662598133087158,0.5,0.0,0.0,-3.2284605503082275,-0.0002811128506436944,-0.020895857363939285,0.0,-0.7244836091995239,0.0,0.604072093963623,0.929027795791626,0.0,-0.12084366381168365,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.03807826712727547,0.0,35.18500518798828,0.15000000596046448,0.49407994747161865
107,0.7929374575614929,0.5,0.0,0.0,-3.2091867923736572,-0.0007098558126017451,-0.010338702239096165,0.0,-0.7483541965484619,0.0,0.6940378546714783,0.929027795791626,0.0,-0.10019752383232117,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.013587985187768936,0.0,35.2618408203125,0.15000000596046448,0.5049430727958679
108,0.8102289438247681,0.5,0.0,0.0,-3.2039239406585693,-0.0044448054395616055,-0.0005242475890554488,0.0,-0.7475319504737854,0.0,0.707046389579773,0.929027795791626,0.0,-0.08252061903476715,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.012800430878996849,0.0,35.29669952392578,0.15000000596046448,0.5364124774932861
109,0.9748498797416687,0.5,0.0,0.0,-3.211045265197754,-7.82892748247832e-05,-0.05352851003408432,0.0,-0.7502418160438538,0.0,0.7410895228385925,0.929027795791626,0.0,-0.05408341437578201,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.007546438369899988,0.0,35.29669952392578,0.15000000596046448,0.5607237219810486
110,0.9645920991897583,0.5,0.0,0.0,-3.2079286575317383,-0.0004048889968544245,-0.027057025581598282,0.0,-0.7502360343933105,0.0,0.7998173832893372,0.929027795791626,0.0,-0.02279217354953289,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0094884242862463,0.0,35.2618408203125,0.15000000596046448,0.5860450863838196
111,0.8153300881385803,0.5,0.0,0.0,-3.202758312225342,-0.0007486453978344798,-0.0025996991898864508,0.0,-0.7500296235084534,0.0,0.7993378639221191,0.929027795791626,0.0,-0.011081885546445847,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.017148327082395554,0.0,35.18500518798828,0.15000000596046448,0.6212050318717957
112,0.8523406386375427,0.5,0.0,0.0,-3.200340986251831,-0.0004081428924109787,-0.01547921821475029,0.0,-0.7500052452087402,0.0,0.7502222657203674,0.929027795791626,0.0,-0.009209013544023037,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.017223842442035675,0.0,35.0487060546875,0.15000000596046448,0.6609686613082886
113,0.8233510851860046,0.5,0.0,0.0,-3.2030324935913086,-0.0004964035470038652,-0.005060205701738596,0.0,-0.7499063611030579,0.0,0.7151775360107422,0.929027795791626,0.0,-0.023010993376374245,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.01924000307917595,0.0,34.815887451171875,0.15000000596046448,0.7043210864067078
114,0.7715992331504822,0.5,0.0,0.0,-3.2115366458892822,-0.0004487201222218573,-0.0006072772666811943,0.0,-0.7494305968284607,0.0,0.7045149803161621,0.929027795791626,0.0,-0.0373164638876915,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.02274276129901409,0.0,34.405517578125,0.15000000596046448,0.7520095705986023
115,0.6685395836830139,0.5,0.0,0.0,-3.2075417041778564,-0.0037323494907468557,-0.025518056005239487,0.0,-0.7476893067359924,0.0,0.6658720374107361,0.929027795791626,0.0,-0.04909927397966385,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.029369324445724487,0.0,33.62112045288086,0.15000000596046448,0.8023295402526855
116,0.5112911462783813,0.5,0.0,0.0,-3.23954701423645,-0.00014892383478581905,-0.07746794819831848,0.0,-0.747058629989624,0.0,0.6028810143470764,0.929027795791626,0.0,-0.055823393166065216,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04168614000082016,0.0,31.905460357666016,0.15000000596046448,0.8420494198799133
117,0.4341927766799927,0.5,0.0,0.0,-3.2220046520233154,-9.26392458495684e-05,-0.48761340975761414,0.0,-0.7477616667747498,0.0,0.5330305695533752,0.929027795791626,0.0,-0.057484984397888184,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04427509382367134,0.0,27.33881187438965,0.15000000596046448,0.8051650524139404
118,0.2985575199127197,0.5,0.0,0.0,-3.2030587196350098,-0.00038690504152327776,-0.6344037652015686,0.0,-0.7501387596130371,0.0,0.4585786759853363,0.929027795791626,0.0,-0.0572858564555645,0.0,-5.2617082595825195,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05967560410499573,0.0,13.147237777709961,0.15000000596046448,0.43757882714271545
119,0.16521428525447845,0.5,0.0,0.0,-3.202592134475708,-0.0025517186149954796,-0.6154369711875916,0.0,-0.3748564124107361,0.0,0.37085554003715515,0.929027795791626,0.0,-0.08114530891180038,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08463338017463684,0.0,13.147115707397461,0.15000000596046448,0.06182350963354111
120,0.2592782974243164,0.5,0.0,0.0,-3.2374956607818604,-0.0005748248659074306,-0.14735984802246094,0.0,-0.37543773651123047,0.0,0.3214690387248993,0.929027795791626,0.0,-0.13159649074077606,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0663529559969902,0.0,27.338773727416992,0.15000000596046448,0.14994008839130402
121,0.4963028132915497,0.5,0.0,0.0,-3.2515406608581543,-0.000361149781383574,-0.0654444471001625,0.0,-0.3755698800086975,0.0,0.3698367178440094,0.929027795791626,0.0,-0.17939424514770508,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.048970505595207214,0.0,31.905445098876953,0.15000000596046448,0.20067058503627777
122,0.7039635181427002,0.5,0.0,0.0,-3.2476940155029297,-0.00010942975495709106,-0.05833956599235535,0.0,-0.3755895793437958,0.0,0.49848151206970215,0.929027795791626,0.0,-0.21987202763557434,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04627593606710434,0.0,33.62111282348633,0.15000000596046448,0.2389094978570938
123,0.7291653156280518,0.5,0.0,0.0,-3.227982997894287,-0.00017541546549182385,-0.022973623126745224,0.0,-0.37546321749687195,0.0,0.6006810069084167,0.929027795791626,0.0,-0.2613476812839508,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04703700542449951,0.0,34.40550994873047,0.15000000596046448,0.27570486068725586
124,0.7551140785217285,0.5,0.0,0.0,-3.214627504348755,-0.00024524875334464014,-0.03798426315188408,0.0,-0.37527644634246826,0.0,0.6482563018798828,0.929027795791626,0.0,-0.3116014897823334,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04684408754110336,0.0,34.815887451171875,0.15000000596046448,0.3153539001941681
125,0.7825031876564026,0.5,0.0,0.0,-3.217177391052246,-0.000343212450388819,-0.018285920843482018,0.0,-0.37532705068588257,0.0,0.6644437313079834,0.929027795791626,0.0,-0.4049546420574188,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05047496035695076,0.0,35.048702239990234,0.15000000596046448,0.35980677604675293
126,0.7066627740859985,0.5,0.0,0.0,-3.2016117572784424,-0.0005406471900641918,-0.004116938449442387,0.0,-0.37489891052246094,0.0,0.6620970964431763,0.929027795791626,0.0,-0.5465074181556702,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05440232902765274,0.0,35.18500518798828,0.15000000596046448,0.41369059681892395
127,0.6570348739624023,0.5,0.0,0.0,-3.214186906814575,-0.00039483048021793365,-0.004920285660773516,0.0,-0.37333157658576965,0.0,0.6396817564964294,0.929027795791626,0.0,-0.7084715366363525,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05896930769085884,0.0,35.2618408203125,0.15000000596046448,0.4800237715244293
128,0.7517532110214233,0.5,0.0,0.0,-3.207935333251953,-0.0002508778707124293,-0.0012479776050895452,0.0,-0.3736021816730499,0.0,0.630897581577301,0.929027795791626,0.0,-0.8958328366279602,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05720795691013336,0.0,35.29669952392578,0.15000000596046448,0.5557506084442139
129,0.6824172735214233,0.5,0.0,0.0,-3.246309995651245,-0.00037665411946363747,-0.038769133388996124,0.0,-0.37193095684051514,0.0,0.6322557330131531,0.929027795791626,0.0,-1.1028393507003784,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06507977843284607,0.0,35.29669952392578,0.15000000596046448,0.6483900547027588
130,0.734813392162323,0.5,0.0,0.0,-3.259674072265625,-0.00023946465807966888,-0.07207563519477844,0.0,-0.3713405132293701,0.0,0.6420049071311951,0.929027795791626,0.0,-1.332076072692871,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06517766416072845,0.0,35.2618408203125,0.15000000596046448,0.7570227384567261
131,0.8511303067207336,0.5,0.0,0.0,-3.204392194747925,-6.391437636921182e-05,-0.0924195721745491,0.0,-0.37380123138427734,0.0,0.6650614738464355,0.929027795791626,0.0,-1.5980260372161865,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06171456724405289,0.0,35.18500518798828,0.15000000596046448,0.877896249294281
132,0.8883860111236572,0.5,0.0,0.0,-2.3097705841064453,-0.00010533266322454438,-0.38746577501296997,0.0,-0.37294241786003113,0.0,0.7138625979423523,0.929027795791626,0.0,-1.9046028852462769,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06704963743686676,0.0,35.0487060546875,0.15000000596046448,1.0219391584396362
133,0.9861990809440613,0.5,0.0,0.0,-3.2241694927215576,-8.04518349468708e-05,-0.3320704698562622,0.0,-0.37221434712409973,0.0,0.7823185324668884,0.929027795791626,0.0,-1.685276985168457,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.051317982375621796,0.0,34.815887451171875,0.15000000596046448,1.1666510105133057
134,0.9998293519020081,0.5,0.0,0.0,-3.287208080291748,-0.0002599497092887759,-0.11746302247047424,0.0,-0.3705281615257263,0.0,0.8518880009651184,0.929027795791626,0.0,-1.4933794736862183,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.051413994282484055,0.0,34.405517578125,0.15000000596046448,1.3198915719985962
135,0.9190278053283691,0.5,0.0,0.0,-3.2075490951538086,-2.4970642698463053e-05,-0.3004201054573059,0.0,-0.3731405735015869,0.0,0.952319324016571,0.929027795791626,0.0,-1.3288700580596924,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.044565051794052124,0.0,33.62112045288086,0.15000000596046448,1.4586926698684692
136,0.8677341938018799,0.5,0.0,0.0,-3.294477701187134,-0.00026862099184654653,-0.3035919964313507,0.0,-0.37048405408859253,0.0,1.0416830778121948,0.929027795791626,0.0,-1.1804258823394775,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.045764125883579254,0.0,31.905460357666016,0.15000000596046448,1.5702731609344482
137,0.6044550538063049,0.5,0.0,0.0,-3.241981267929077,-0.00011517420352902263,-0.4224179685115814,0.0,-0.3716971278190613,0.0,1.154375433921814,0.929027795791626,0.0,-1.0446553230285645,0.0,-3.4831042289733887,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0361623615026474,0.0,27.338817596435547,0.15000000596046448,1.5074182748794556
