step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
2682,0.3858700692653656,0.5,0.0,0.0,-3.2284111976623535,-0.002054822165518999,-0.06852399557828903,0.0,-0.37428513169288635,0.0,-2.1817469705864845e-11,-7.89542181633962e-11,0.0,-0.5368760824203491,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.11743716895580292,0.0,33.62105178833008,0.15000000596046448,496.49371337890625,0.16617847979068756,1.582214593887329,-0.19127842783927917,-0.06596491485834122,0.03155401721596718,-1.0118259191513062,-1.5790842771530151,0.0,0.0,0.3187888264656067,-4.612677574157715,-0.04096095263957977,-0.41568654775619507,0.0342102125287056,0.49417418241500854,-0.0047520920634269714,-0.006611269898712635,-0.06619914621114731,0.20532022416591644,-0.2872838079929352,-0.32940158247947693,0.32908332347869873,-0.04793297126889229,-0.5086914300918579,-0.12454181909561157,37.91413116455078,-80.59512329101562,0.5224977731704712,0.8526406288146973,-0.5841243267059326,-0.08047699928283691,-0.1398944854736328,-0.03852763772010803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,0.8733135461807251,0.5,0.0,0.0,-3.2442073822021484,-0.0014012978645041585,-0.032877519726753235,0.0,-0.373446524143219,0.0,-3.4225174777580136e-11,-7.89542181633962e-11,0.0,-0.641757071018219,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0815512090921402,0.0,34.40548324584961,0.15000000596046448,510.5639343261719,0.1084427684545517,0.6417077779769897,-0.06931063532829285,-0.02092498354613781,0.023384597152471542,-1.0432720184326172,-1.5790842771530151,0.0,0.0,0.3311818540096283,-4.619666576385498,-0.013742813840508461,-0.4488130509853363,-0.018477072939276695,0.5777367949485779,-0.007635925896465778,0.015673983842134476,-0.09815306216478348,0.08270557969808578,-0.04432977735996246,-0.18384212255477905,0.4099561274051666,-0.021731240674853325,-0.4247465133666992,-0.1250050961971283,36.104557037353516,-80.67352294921875,0.6494430303573608,0.7604102492332458,-0.5367426872253418,-0.0834617167711258,-0.13901662826538086,-0.03853759169578552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,0.9127668142318726,0.5,0.0,0.0,-3.284719228744507,-0.000609115231782198,-0.10078079998493195,0.0,-0.37232545018196106,0.0,-6.148743320055772e-11,-7.89542181633962e-11,0.0,-0.7094946503639221,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05309606343507767,0.0,34.81586837768555,0.15000000596046448,518.6312866210938,-0.1726241558790207,-0.37456727027893066,-0.04391069710254669,-0.010043676942586899,0.02518318220973015,-0.9591699242591858,-1.5790842771530151,0.0,0.0,0.3274954557418823,-4.6430816650390625,-0.022191274911165237,-0.4265844225883484,-0.03152567893266678,0.6498845815658569,-0.0038224742747843266,0.012966364622116089,-0.07227235287427902,-0.0736212357878685,0.1702745407819748,-0.038984574377536774,0.35801178216934204,0.03855776786804199,-0.26270705461502075,-0.10874909162521362,33.105979919433594,-79.64391326904297,0.7603980302810669,0.6494573354721069,-0.4709935188293457,-0.08511421084403992,-0.13833236694335938,-0.038521721959114075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,0.805942714214325,0.5,0.0,0.0,-3.2450668811798096,-0.00035232165828347206,-0.14036273956298828,0.0,-0.3728038966655731,0.0,-8.644301940918808e-11,-7.89542181633962e-11,0.0,-0.7699877023696899,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05075245350599289,0.0,35.0486946105957,0.15000000596046448,523.95947265625,-0.008465230464935303,-0.5293488502502441,0.0041132718324661255,-0.07718831300735474,-0.025119004771113396,-1.0075150728225708,-1.5790842771530151,0.0,0.0,0.32546329498291016,-4.654126167297363,-0.025563418865203857,-0.3610624074935913,-0.03404106944799423,0.7278253436088562,-0.007876822724938393,0.011036979965865612,-0.13341622054576874,-0.009390330873429775,0.31757426261901855,-0.024192197248339653,0.35074564814567566,-0.03813418373465538,-0.17580923438072205,-0.09385064244270325,29.527116775512695,-78.53926849365234,0.8526307940483093,0.5225138664245605,-0.38819217681884766,-0.09042195975780487,-0.1376972198486328,-0.038489505648612976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,0.8469230532646179,0.5,0.0,0.0,-3.2143619060516357,-0.0005439674132503569,-0.49127307534217834,0.0,-0.3738764226436615,0.0,-9.888972973826071e-11,-7.89542181633962e-11,0.0,-0.8513495326042175,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05852030590176582,0.0,35.18499755859375,0.15000000596046448,527.9576416015625,-0.04382714629173279,-0.479104220867157,-0.1489233523607254,-0.022968150675296783,0.045221973210573196,-0.9673349261283875,-1.5790842771530151,0.0,0.0,0.32630419731140137,-4.679265022277832,-0.03913623094558716,-0.28585541248321533,-0.035901330411434174,0.7873255014419556,-0.006550651043653488,0.0035596967209130526,-0.0731029361486435,-0.07711543887853622,0.3651284873485565,-0.052169810980558395,0.3772948682308197,-0.03695099428296089,-0.1155356764793396,-0.09008337557315826,22.94864845275879,-76.12112426757812,0.9238705039024353,0.3827052116394043,-0.29614686965942383,-0.10347983241081238,-0.13703155517578125,-0.038448676466941833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,0.9662404656410217,0.5,0.0,0.0,-3.205145835876465,-0.0004852750862482935,-0.6415066123008728,0.0,-0.37520840764045715,0.0,-9.685337254428106e-11,-7.89542181633962e-11,0.0,-0.9770727753639221,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.07451815158128738,0.0,35.261837005615234,0.15000000596046448,531.38427734375,0.09895800054073334,0.20130403339862823,0.1773703247308731,0.00401577353477478,0.019959013909101486,-1.0389448404312134,-1.5790842771530151,0.0,0.0,0.3346947431564331,-4.694819450378418,-0.047666214406490326,-0.2249588668346405,-0.06359027326107025,0.877001166343689,-0.0007576989009976387,-0.010252848267555237,-0.13101544976234436,-0.006437039468437433,0.2574840188026428,-0.13111430406570435,0.43807512521743774,-0.017611181363463402,-0.11440706253051758,-0.09429839253425598,15.51689624786377,-73.13453674316406,0.9723702073097229,0.23344410955905914,-0.20415401458740234,-0.12531496584415436,-0.13626337051391602,-0.03839077055454254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,0.9962999224662781,0.5,0.0,0.0,-3.2049219608306885,-0.00021040845604147762,-1.8061813116073608,0.0,-0.37529557943344116,0.0,-8.968796538777468e-11,-7.89542181633962e-11,0.0,-1.1456035375595093,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.08697252720594406,0.0,35.29669952392578,0.15000000596046448,534.3992309570312,-0.08326712250709534,0.42074090242385864,0.18724556267261505,-0.08661362528800964,-0.03585673123598099,-0.9883655905723572,-1.5790842771530151,0.0,0.0,0.32943588495254517,-4.723860740661621,-0.0386040098965168,-0.17699435353279114,-0.07951735705137253,0.9470141530036926,-0.0011224634945392609,0.05291253328323364,-0.050598204135894775,0.013443387113511562,0.2363000363111496,-0.11790712177753448,0.3526580333709717,0.030059868469834328,-0.08287961781024933,-0.13158971071243286,2.094900608062744,-72.45203399658203,0.9969170093536377,0.07846345007419586,-0.11759805679321289,-0.15412607789039612,-0.13542747497558594,-0.038307711482048035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,0.9935932159423828,0.5,0.0,0.0,-3.2968149185180664,-0.0005514348158612847,-2.9644224643707275,0.0,-0.375980019569397,0.0,-8.174907972779977e-11,-7.89542181633962e-11,0.0,-0.9574065804481506,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.0974934846162796,0.0,35.29669952392578,0.15000000596046448,537.87451171875,0.03267945349216461,0.5075562000274658,0.1760631948709488,-0.06895294040441513,-0.017913613468408585,-0.9920621514320374,-1.5790842771530151,0.0,0.0,0.332827091217041,-4.727818965911865,-0.01964220590889454,-0.1164446771144867,-0.1092640832066536,0.8859209418296814,0.00022662896662950516,-0.0211379062384367,-0.11469917744398117,0.07472487539052963,0.23372912406921387,-0.2047313004732132,-0.34799444675445557,0.020955830812454224,-0.09435226023197174,-0.12784415483474731,-15.083590507507324,-71.29379272460938,0.9969181418418884,-0.07844910025596619,-0.07691192626953125,-0.14251163601875305,-0.13425731658935547,-0.03819620609283447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,0.7742357850074768,0.5,0.0,0.0,-3.2391741275787354,-0.00018017370894085616,-1.1767346858978271,0.0,-0.37567639350891113,0.0,-8.585172850406053e-11,-7.89542181633962e-11,0.0,-0.7827979326248169,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06813520193099976,0.0,35.2618408203125,0.15000000596046448,539.8042602539062,-0.18276911973953247,-0.21167327463626862,-0.06197352707386017,-0.008699823170900345,-0.03754313290119171,-1.0454599857330322,-1.5790842771530151,0.0,0.0,0.32928305864334106,-4.758406162261963,-0.021666092798113823,-0.06095511466264725,-0.1435166746377945,0.7963536381721497,-0.00562159763649106,0.0051025808788836,-0.15387554466724396,-0.00839375238865614,0.3194448947906494,-0.06872798502445221,-0.39641520380973816,0.003369498299434781,0.03795400261878967,-0.11484742164611816,-25.379138946533203,-67.87948608398438,0.9723736047744751,-0.23343011736869812,-0.04344654083251953,-0.13017506897449493,-0.13343572616577148,-0.038084372878074646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,0.5450552701950073,0.5,0.0,0.0,-3.2648425102233887,-0.00033544894540682435,-0.06143135949969292,0.0,-0.37574177980422974,0.0,-9.955379576265244e-11,-7.89542181633962e-11,0.0,-0.63774573802948,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.057380128651857376,0.0,35.18500900268555,0.15000000596046448,540.9239501953125,-0.1800200194120407,-0.7314655780792236,0.18221713602542877,-0.07645438611507416,0.028331730514764786,-0.9550107717514038,-1.5790842771530151,0.0,0.0,0.34674298763275146,-4.775436878204346,-0.03587096929550171,0.0019852165132761,-0.14371564984321594,0.713477373123169,-0.008299650624394417,-0.021355116739869118,-0.06985197961330414,-0.045407265424728394,0.3158661425113678,-0.014330849051475525,-0.329581081867218,0.0028917789459228516,0.08116595447063446,-0.08994673192501068,-26.291019439697266,-65.57533264160156,0.9238877296447754,-0.3826637268066406,-0.01600027084350586,-0.11803361773490906,-0.13266992568969727,-0.03796735405921936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,0.46613746881484985,0.5,0.0,0.0,-3.3572468757629395,-0.0005925436853431165,-0.000525619660038501,0.0,-0.3760411739349365,0.0,-1.1522706400146632e-10,-7.89542181633962e-11,0.0,-0.5298657417297363,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.053201865404844284,0.0,35.04871368408203,0.15000000596046448,540.9873657226562,0.07988958060741425,-1.0033358335494995,0.002083510160446167,-0.10063312202692032,0.0010198615491390228,-0.9627788066864014,-1.5790842771530151,0.0,0.0,0.3461081087589264,-4.792356491088867,-0.06541397422552109,0.03715620934963226,-0.1520332545042038,0.6456822156906128,0.0004054717719554901,-0.006119680590927601,-0.1711438149213791,-0.1377670019865036,0.1799267828464508,-0.02720670774579048,-0.3679543435573578,-0.0204189270734787,0.05811131000518799,-0.05374562740325928,-26.219709396362305,-65.36170959472656,0.852638304233551,-0.5225015878677368,-0.0016036033630371094,-0.10307857394218445,-0.13194942474365234,-0.03784523904323578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,0.11360175907611847,0.5,0.0,0.0,-3.206461191177368,-7.068950071698055e-05,-0.4518434405326843,0.0,-0.37452754378318787,0.0,-1.30234711903654e-10,-7.89542181633962e-11,0.0,-0.4505876898765564,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.04161041975021362,0.0,34.81590270996094,0.15000000596046448,539.1305541992188,0.1704002171754837,-1.6030136346817017,-0.1945471614599228,-0.058871131390333176,-0.004594199359416962,-0.9607650637626648,-1.5790842771530151,0.0,0.0,0.3417808711528778,-4.821864128112793,-0.08010073006153107,0.10633033514022827,-0.13936001062393188,0.556744396686554,-0.009357367642223835,0.038337837904691696,-0.15548217296600342,-0.15261739492416382,0.32430729269981384,0.11720966547727585,-0.4166730046272278,0.0032836259342730045,0.2933506369590759,-0.0993487536907196,-32.900638580322266,-66.06321716308594,0.7604073286056519,-0.649446427822113,0.009773731231689453,-0.0890076607465744,-0.131378173828125,-0.03770110011100769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,0.21299579739570618,0.5,0.0,0.0,-3.282654285430908,-0.0009427322656847537,-0.046683769673109055,0.0,-0.37558645009994507,0.0,-1.4020884453458393e-10,-7.89542181633962e-11,0.0,-0.3899243474006653,0.0,-1.5093374252319336,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05533337965607643,0.0,34.405548095703125,0.15000000596046448,534.7561645507812,-0.10269982367753983,-1.4725531339645386,-0.18408749997615814,-0.14000917971134186,0.031893808394670486,-1.003292441368103,-1.5790842771530151,0.0,0.0,0.36266028881073,-4.85770320892334,-0.11081680655479431,0.1635323017835617,-0.10803787410259247,0.4960874319076538,-0.0027687205001711845,0.06403415650129318,-0.1045277863740921,-0.16879205405712128,0.21864774823188782,0.07233287394046783,-0.4043472707271576,-0.018313808366656303,0.1993868052959442,-0.03926047682762146,-30.9786319732666,-65.08248901367188,0.6494539976119995,-0.7604008913040161,0.016681671142578125,-0.07448971271514893,-0.1307053565979004,-0.03757958114147186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,0.15396110713481903,0.5,0.0,0.0,-3.2685458660125732,-0.0010854831198230386,-0.1674237996339798,0.0,-0.3754430115222931,0.0,-1.464658394567664e-10,-7.89542181633962e-11,0.0,-0.3338530957698822,0.0,-1.5093374252319336,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05723642557859421,0.0,33.62118148803711,0.15000000596046448,524.63330078125,-0.14995788037776947,-1.2883882522583008,0.11286194622516632,-0.13675472140312195,-0.04435442015528679,-0.960518479347229,-1.5790842771530151,0.0,0.0,0.35869500041007996,-4.87960958480835,-0.15451568365097046,0.2066403180360794,-0.1022384986281395,0.4029833674430847,-0.00038918387144804,0.031451355665922165,-0.16322913765907288,-0.11700787395238876,0.11529558151960373,0.046839095652103424,-0.3375130891799927,0.009858709760010242,0.22169776260852814,-0.02432754635810852,-35.06122589111328,-65.35467529296875,0.5225100517272949,-0.8526331186294556,0.010159969329833984,-0.05678923428058624,-0.12999200820922852,-0.03742562234401703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,0.2855771481990814,0.5,0.0,0.0,-3.2024004459381104,-0.026292400434613228,-0.35593754053115845,0.0,-0.37499430775642395,0.0,-1.4175741136490672e-10,-7.89542181633962e-11,0.0,-0.31258484721183777,0.0,-0.8594512939453125,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.004330255091190338,0.0,-31.905609130859375,0.15000000596046448,-686.65283203125,-0.1291930377483368,-1.5686066150665283,-0.013139605522155762,-0.13559196889400482,-0.004201814532279968,-1.0073769092559814,-1.5790842771530151,0.0,0.0,0.3591713607311249,-4.916431903839111,-0.16285879909992218,0.2220490723848343,-0.10541830956935883,0.38242411613464355,-0.00841499026864767,0.019085241481661797,-0.15711627900600433,-0.13362450897693634,0.004637664649635553,0.09587714821100235,0.00022289753542281687,0.04783410578966141,0.19466519355773926,-0.07009084522724152,-41.02545166015625,-65.21705627441406,0.3827010989189148,-0.9238722324371338,0.0023822784423828125,-0.04709288477897644,-0.1293959617614746,-0.03981265425682068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,0.9135971665382385,0.5,0.0,0.0,-3.260601758956909,-0.0021101203747093678,-0.36868369579315186,0.0,-0.37505871057510376,0.0,-1.2637099700008037e-10,-7.89542181633962e-11,0.0,-0.31787726283073425,0.0,-0.8594512939453125,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.019093120470643044,0.0,-27.339250564575195,0.15000000596046448,-588.1963500976562,0.13634710013866425,-0.08778094500303268,-0.0014008134603500366,-0.19269391894340515,0.028503257781267166,-0.9616563320159912,-1.5790842771530151,0.0,0.0,0.36633533239364624,-4.925193786621094,-0.1886228322982788,0.19697915017604828,-0.10258316248655319,0.39626026153564453,-0.008970791473984718,-0.03878030180931091,-0.05818020924925804,-0.040203433483839035,-0.15141628682613373,-0.0963359847664833,0.07552894204854965,0.012548631988465786,0.07094186544418335,-0.10614269971847534,-47.04606628417969,-64.43990325927734,0.23343977332115173,-0.9723712801933289,0.002891063690185547,-0.047228530049324036,-0.1276264190673828,-0.04655207693576813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,0.8741223216056824,0.5,0.0,0.0,-3.280136823654175,-0.0001214817093568854,-0.04883764684200287,0.0,-0.3750627636909485,0.0,-9.625678032421092e-11,-7.89542181633962e-11,0.0,-0.3184783160686493,0.0,-0.8594512939453125,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.07370510697364807,0.0,-13.14854907989502,0.15000000596046448,-282.71527099609375,-0.17797818779945374,0.8016659617424011,0.02102002501487732,-0.20065024495124817,0.026083286851644516,-1.016287088394165,-1.5790842771530151,0.0,0.0,0.36425912380218506,-4.945845127105713,-0.17280422151088715,0.16241997480392456,-0.13433144986629486,0.40992555022239685,0.002554005943238735,-0.015139112249016762,-0.10959754139184952,0.09134621918201447,-0.2547832429409027,-0.15141987800598145,0.01780499331653118,-0.0007028639665804803,-0.03476177901029587,-0.15641513466835022,-49.211669921875,-64.01537322998047,0.0784590095281601,-0.9969173073768616,0.0036077499389648438,-0.04750058054924011,-0.11962080001831055,-0.05356912314891815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,0.4492567479610443,0.5,0.0,0.0,-3.23473858833313,-0.00356150115840137,-0.16036993265151978,0.0,-0.37498924136161804,0.0,-6.270978181177611e-11,-7.89542181633962e-11,0.0,-0.31519511342048645,0.0,-0.8594512939453125,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.10226687788963318,0.0,13.145804405212402,0.15000000596046448,282.40081787109375,-0.16681376099586487,1.9075345993041992,0.1173415333032608,-0.14221325516700745,-0.02041066251695156,-0.9681998491287231,-1.5790842771530151,0.0,0.0,0.3513478636741638,-4.964745998382568,-0.14723682403564453,0.0901791900396347,-0.17025621235370636,0.41360175609588623,-0.009150683879852295,0.00607831496745348,-0.0006440639845095575,0.17775356769561768,-0.27767354249954224,-0.20125208795070648,-0.05908475071191788,0.015657002106308937,-0.10673515498638153,-0.24724379181861877,-52.953006744384766,-62.592010498046875,-0.07845354080200195,-0.9969177842140198,0.004628658294677734,-0.04788634181022644,-0.7739253044128418,-0.06061580777168274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,0.656132698059082,0.5,0.0,0.0,-3.2098565101623535,-0.0012534630950540304,-0.2980767488479614,0.0,-0.37501946091651917,0.0,-4.582481269443939e-11,-7.89542181633962e-11,0.0,-0.29803603887557983,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.27103856205940247,0.0,27.338335037231445,0.15000000596046448,586.5609741210938,-0.12366718798875809,1.470436453819275,0.014472633600234985,-0.100782111287117,0.011140551418066025,-1.0320613384246826,-1.5790842771530151,0.0,0.0,0.34059426188468933,-4.962666988372803,-0.11546482145786285,0.03672394901514053,-0.21409393846988678,0.3885119557380676,9.227264672517776e-05,-0.08516038954257965,-0.03642416000366211,0.15509061515331268,-0.21996381878852844,-0.11195459216833115,-0.1699831336736679,-0.009766570292413235,-0.06506504118442535,-0.2443123161792755,-47.762413024902344,-64.28424835205078,-0.23343445360660553,-0.9723725318908691,0.006063938140869141,-0.04837007820606232,-0.7530364990234375,-0.06658072769641876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,0.8004304766654968,0.5,0.0,0.0,-3.2003324031829834,-0.006649345625191927,-0.020027920603752136,0.0,-0.3748546242713928,0.0,-4.547635185092602e-11,-7.89542181633962e-11,0.0,-0.2727362811565399,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.37580180168151855,0.0,31.905296325683594,0.15000000596046448,683.5107421875,0.017805054783821106,1.0508779287338257,-0.038273781538009644,-0.13164295256137848,-0.016056619584560394,-0.9490906596183777,-1.5790842771530151,0.0,0.0,0.34066274762153625,-4.978628158569336,-0.09136809408664703,0.024656647816300392,-0.22426550090312958,0.34711095690727234,0.005426669493317604,-0.025566894561052322,-0.1034221276640892,0.07183269411325455,-0.10862242430448532,-0.09183263033628464,-0.2628282904624939,-0.02211098186671734,-0.022900402545928955,-0.25924593210220337,-48.021514892578125,-62.8936882019043,-0.3826678395271301,-0.9238860011100769,0.00798940658569336,-0.04887142777442932,-0.728766918182373,-0.071589395403862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,0.883468508720398,0.5,0.0,0.0,-3.203246831893921,-0.013850783929228783,-0.1653563529253006,0.0,-0.3749573230743408,0.0,-5.45008795038715e-11,-7.89542181633962e-11,0.0,-0.23938755691051483,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.3970843255519867,0.0,33.62105178833008,0.15000000596046448,718.9188232421875,0.04837635159492493,0.5494253039360046,-0.14102870225906372,-0.06563425064086914,-0.04330148547887802,-1.014062762260437,-1.5790842771530151,0.0,0.0,0.32943806052207947,-4.98715877532959,-0.06754503399133682,0.015132619068026543,-0.2324894219636917,0.29386624693870544,0.0034813135862350464,0.008759654127061367,-0.1033434048295021,0.05655640363693237,-0.025849688798189163,-0.006195891182869673,-0.32591506838798523,-0.009600520133972168,0.01007254421710968,-0.2676483690738678,-50.66743469238281,-59.80603790283203,-0.5224793553352356,-0.8526519536972046,0.010112762451171875,-0.04943372309207916,-0.7049932479858398,-0.0763750672340393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,0.9869373440742493,0.5,0.0,0.0,-3.20060396194458,-0.00035069917794317007,-0.10091374814510345,0.0,-0.374889612197876,0.0,-6.31171573339806e-11,-7.89542181633962e-11,0.0,-0.19423046708106995,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.9220227599143982,0.0,34.405479431152344,0.15000000596046448,734.2774658203125,-0.03347913920879364,0.17614923417568207,0.14725361764431,-0.0316251702606678,-0.0028974786400794983,-0.9661524891853333,-1.5790842771530151,0.0,0.0,0.31940677762031555,-4.99458646774292,-0.06052703410387039,0.011629343032836914,-0.23481003940105438,0.22858686745166779,0.005148144438862801,-0.009413761086761951,-0.09763012826442719,0.014528966508805752,0.09697268158197403,-0.03198028728365898,-0.3232311010360718,0.03338715434074402,0.06178958714008331,-0.23812371492385864,-47.983978271484375,-58.10695266723633,-0.6494498252868652,-0.7604044675827026,0.012372016906738281,-0.04989127814769745,-0.6816773414611816,-0.0803171843290329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,0.9997429251670837,0.5,0.0,0.0,-3.200427532196045,-0.0018901528092101216,-0.006435893010348082,0.0,-0.3750172555446625,0.0,-7.162148651929101e-11,-7.89542181633962e-11,0.0,-0.149123415350914,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.8254282474517822,0.0,34.81586837768555,0.15000000596046448,741.555419921875,-0.10447268187999725,0.12594731152057648,0.02226424217224121,-0.07205351442098618,-0.03191535547375679,-1.0384330749511719,-1.5790842771530151,0.0,0.0,0.31691184639930725,-5.0173845291137695,-0.06063799560070038,0.03540991246700287,-0.22084277868270874,0.15375597774982452,-0.009939233772456646,-0.012274885550141335,-0.08031877130270004,-0.004053905606269836,0.11078723520040512,0.011506271548569202,-0.3339615762233734,0.0249945055693388,0.09208269417285919,-0.20136481523513794,-47.40547180175781,-57.553192138671875,-0.7604038119316101,-0.6494506001472473,0.014725208282470703,-0.05025038123130798,-0.6572890281677246,-0.08228716254234314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,0.98883455991745,0.5,0.0,0.0,-3.2082154750823975,-0.0003529452078510076,-0.04990744590759277,0.0,-0.4052698612213135,0.0,-7.914435773415107e-11,-7.89542181633962e-11,0.0,-0.11303174495697021,0.0,-0.8594512939453125,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.7382455468177795,0.0,35.04869079589844,0.15000000596046448,745.091552734375,0.017414361238479614,-0.25139790773391724,0.1484917849302292,-0.09593883156776428,-0.043637774884700775,-1.0027289390563965,-1.5790842771530151,0.0,0.0,0.3219854235649109,-5.0249128341674805,-0.06938828527927399,0.07550548017024994,-0.21200117468833923,0.07355424761772156,0.0001938939094543457,0.015036249533295631,-0.09836854785680771,-0.03454499691724777,0.14271217584609985,0.10391028225421906,-0.31319525837898254,-0.026256371289491653,0.11062000691890717,-0.14742746949195862,-46.198509216308594,-55.67416763305664,-0.8526354432106018,-0.5225062370300293,0.017055034637451172,-0.050462350249290466,-0.6291685104370117,-0.08125686645507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
