step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
1335,0.8645839095115662,0.5,0.0,0.0,-3.2104783058166504,-0.00017715735884848982,-0.729718029499054,0.0,-0.3752690553665161,0.0,1.5941985578860063e-11,9.857600846707726e-12,0.0,-0.678091824054718,0.0,-0.5168384313583374,0.4000000059604645,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0055861566215753555,0.0,33.621150970458984,0.15000000596046448,3.731454849243164
1336,0.8922171592712402,0.5,0.0,0.0,-3.2396535873413086,-0.00010053012374555692,-0.1969352811574936,0.0,-0.37214308977127075,0.0,2.2768112048487943e-11,9.857600846707726e-12,0.0,-0.5779767036437988,0.0,-0.5168384313583374,0.4000000059604645,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0056162429973483086,0.0,31.905529022216797,0.15000000596046448,3.6532347202301025
1337,0.8732175230979919,0.5,0.0,0.0,-3.2018866539001465,-1.6588124708505347e-05,-0.567929208278656,0.0,-0.3751066327095032,0.0,2.7856526113589908e-11,9.857600846707726e-12,0.0,-0.4923710525035858,0.0,-0.5168384313583374,0.4000000059604645,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.007328677922487259,0.0,27.339019775390625,0.15000000596046448,3.226736545562744
1338,0.879456639289856,0.5,0.0,0.0,-3.3455026149749756,-0.0003472230746410787,-0.47850269079208374,0.0,-0.36964651942253113,0.0,2.766319291691577e-11,9.857600846707726e-12,0.0,-0.41276198625564575,0.0,-0.5168384313583374,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.007978411391377449,0.0,13.147857666015625,0.15000000596046448,1.6121861934661865
1339,0.9041357040405273,0.5,0.0,0.0,-3.27343487739563,-0.0017259344458580017,-0.6468487977981567,0.0,-0.3748893141746521,0.0,1.7786820627474498e-11,9.857600846707726e-12,0.0,-0.3644021451473236,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.053403694182634354,0.0,13.146495819091797,0.15000000596046448,1.0386302471160889
1340,0.8457474708557129,0.5,0.0,0.0,-3.2323544025421143,-0.0008770474814809859,-0.024534130468964577,0.0,-0.3749476373195648,0.0,2.7449234291793134e-12,9.857600846707726e-12,0.0,-0.2862427830696106,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.08086200058460236,0.0,27.338563919067383,0.15000000596046448,2.3329713344573975
1341,0.9554937481880188,0.5,0.0,0.0,-3.218475341796875,-0.0006287681753747165,-0.00665531400591135,0.0,-0.3749738335609436,0.0,-6.2909352206708125e-12,9.857600846707726e-12,0.0,-0.2331446409225464,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.14620377123355865,0.0,31.905376434326172,0.15000000596046448,2.968447685241699
1342,0.9916976094245911,0.5,0.0,0.0,-3.2025179862976074,-0.0003145514347124845,-0.018677914515137672,0.0,-0.3750127851963043,0.0,8.20145004427203e-13,9.857600846707726e-12,0.0,-0.19819878041744232,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.11310650408267975,0.0,33.62108612060547,0.15000000596046448,3.4193880558013916
1343,0.8860225081443787,0.5,0.0,0.0,-3.2085795402526855,-0.00011773325968533754,-0.026507224887609482,0.0,-0.3750205636024475,0.0,1.3701214642003468e-11,9.857600846707726e-12,0.0,-0.159431591629982,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.10323254764080048,0.0,34.40549850463867,0.15000000596046448,3.811847686767578
1344,0.8328303694725037,0.5,0.0,0.0,-3.2316174507141113,-0.0002498643007129431,-0.002109496621415019,0.0,-0.5737319588661194,0.0,2.4600051162781966e-11,9.857600846707726e-12,0.0,-0.12378370016813278,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.08894138783216476,0.0,34.81587600708008,0.15000000596046448,4.179281234741211
1345,0.7398908734321594,0.5,0.0,0.0,-3.2188363075256348,-0.0018414549995213747,-0.011527343653142452,0.0,-0.7471375465393066,0.0,3.186256467002657e-11,9.857600846707726e-12,0.0,-0.10553929954767227,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0001371066173305735,0.0,35.0486946105957,0.15000000596046448,4.42915678024292
1346,0.8194247484207153,0.5,0.0,0.0,-3.207537889480591,-0.00020423658133950084,-0.006517855916172266,0.0,-0.7491766214370728,0.0,3.394434039405425e-11,9.857600846707726e-12,0.0,-0.08639807999134064,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0017130330670624971,0.0,35.18499755859375,0.15000000596046448,4.408191680908203
1347,0.8102123737335205,0.5,0.0,0.0,-3.2025146484375,-9.271225280826911e-05,-0.004919945728033781,0.0,-0.7495125532150269,0.0,3.389724612112843e-11,9.857600846707726e-12,0.0,-0.06947650760412216,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0012446152977645397,0.0,35.2618408203125,0.15000000596046448,4.380616664886475
1348,0.8120989203453064,0.5,0.0,0.0,-3.21272873878479,-0.00011627338244579732,-0.01906801387667656,0.0,-0.7487505674362183,0.0,3.2569988372976866e-11,9.857600846707726e-12,0.0,-0.05418936908245087,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0008968461770564318,0.0,35.29669952392578,0.15000000596046448,4.351420879364014
1349,0.9121773838996887,0.5,0.0,0.0,-3.2107698917388916,-0.004125872161239386,-0.013725209049880505,0.0,-0.7471061944961548,0.0,3.0411062557078594e-11,9.857600846707726e-12,0.0,-0.045482564717531204,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0017512179911136627,0.0,35.29669952392578,0.15000000596046448,4.309855937957764
1350,0.9275428056716919,0.5,0.0,0.0,-3.202768325805664,-2.2451318727689795e-05,-0.011008030734956264,0.0,-0.7493818402290344,0.0,2.6878372791361294e-11,9.857600846707726e-12,0.0,-0.04444126784801483,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0016381191089749336,0.0,35.2618408203125,0.15000000596046448,4.266392230987549
1351,0.9466116428375244,0.5,0.0,0.0,-3.2062087059020996,-3.053275577258319e-05,-0.004823469556868076,0.0,-0.750164806842804,0.0,2.3404021776141093e-11,9.857600846707726e-12,0.0,-0.044205307960510254,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0022195889614522457,0.0,35.18500518798828,0.15000000596046448,4.2140703201293945
1352,0.998475193977356,0.5,0.0,0.0,-3.207610607147217,-0.003128711599856615,-0.17307282984256744,0.0,-0.7482463717460632,0.0,1.9242107907047057e-11,9.857600846707726e-12,0.0,-0.04729738458991051,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.051521096378564835,0.0,35.048709869384766,0.15000000596046448,4.133556842803955
1353,0.972823441028595,0.5,0.0,0.0,-3.200741767883301,-2.073196810670197e-06,-0.04389692470431328,0.0,-0.7495988607406616,0.0,1.166256067414162e-11,9.857600846707726e-12,0.0,-0.05490062013268471,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.007107322104275227,0.0,34.815895080566406,0.15000000596046448,4.027402400970459
1354,0.9007629752159119,0.5,0.0,0.0,-3.2002859115600586,-4.94777450512629e-05,-0.03781936317682266,0.0,-0.749692976474762,0.0,2.2744857212930736e-12,9.857600846707726e-12,0.0,-0.07299039512872696,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.010249288752675056,0.0,34.40553283691406,0.15000000596046448,3.883650064468384
1355,0.8138547539710999,0.5,0.0,0.0,-1.8452919721603394,-0.00024794915225356817,-0.19093497097492218,0.0,-0.37130653858184814,0.0,-5.9055863498025385e-12,9.857600846707726e-12,0.0,-0.12840636074543,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.014835257083177567,0.0,33.621150970458984,0.15000000596046448,3.6766350269317627
1356,0.9647561311721802,0.5,0.0,0.0,-1.611762285232544,-0.1652645468711853,-1.5986131429672241,0.0,-0.5852610468864441,0.0,-1.2272299062393577e-12,9.857600846707726e-12,0.0,-0.11219370365142822,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.0799301341176033,0.0,31.905532836914062,0.15000000596046448,3.274624824523926
1357,0.970769464969635,0.5,0.0,0.0,-3.314194917678833,-0.0004362941544968635,-0.655681848526001,0.0,-0.3750300407409668,0.0,4.2547723157204675e-12,9.857600846707726e-12,0.0,-0.14810767769813538,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.3774111866950989,0.0,27.33902359008789,0.15000000596046448,2.4536333084106445
1358,0.9968959093093872,0.5,0.0,0.0,-3.252739906311035,-0.0006603756919503212,-1.9623888731002808,0.0,-0.374850869178772,0.0,1.0090487473357612e-11,9.857600846707726e-12,0.0,-0.18969371914863586,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.19063885509967804,0.0,13.147868156433105,0.15000000596046448,1.034138560295105
1359,0.8162420392036438,0.5,0.0,0.0,-3.2044365406036377,-0.0001014531881082803,-1.0165318250656128,0.0,-0.374970406293869,0.0,1.514823856629821e-11,9.857600846707726e-12,0.0,-0.21978029608726501,0.0,-0.8970626592636108,0.0,0.0,0.0,4.0,-13.114559173583984,0.0,0.0,-0.2887532711029053,0.0,-13.146485328674316,0.15000000596046448,-2.8718245029449463
1360,0.6489607691764832,0.5,0.0,0.0,-3.2006654739379883,-0.003272745758295059,-0.5745184421539307,0.0,-0.3697337210178375,0.0,2.956943370713283e-11,9.857600846707726e-12,0.0,-0.2422739565372467,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-3.5857858620147454e-06,0.0,27.338563919067383,0.15000000596046448,3.897204875946045
1361,0.6755310297012329,0.5,0.0,0.0,-3.2244226932525635,-0.0004802004259545356,-0.1716412752866745,0.0,-0.37340784072875977,0.0,3.9162388609792487e-11,9.857600846707726e-12,0.0,-0.29210612177848816,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-5.0343474867986515e-05,0.0,31.90537452697754,0.15000000596046448,4.548151969909668
1362,0.7114761471748352,0.5,0.0,0.0,-3.218240261077881,-0.0003701649548020214,-0.03054792433977127,0.0,-0.373630166053772,0.0,4.099879463703715e-11,9.857600846707726e-12,0.0,-0.3652256727218628,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-4.4799468014389277e-05,0.0,33.62108612060547,0.15000000596046448,4.798317909240723
1363,0.8253775835037231,0.5,0.0,0.0,-3.231843948364258,-0.0003296792565379292,-0.030332457274198532,0.0,-0.3731333315372467,0.0,3.74923495027879e-11,9.857600846707726e-12,0.0,-0.4565466642379761,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.000239446759223938,0.0,34.40549850463867,0.15000000596046448,4.9281907081604
1364,0.9420443177223206,0.5,0.0,0.0,-3.214154005050659,-0.00015144063218031079,-0.12518472969532013,0.0,-0.3737502098083496,0.0,3.1036076486579134e-11,9.857600846707726e-12,0.0,-0.5592243671417236,0.0,-3.0859107971191406,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0010205692378804088,0.0,34.81587600708008,0.15000000596046448,5.02378511428833
1365,0.9730186462402344,0.5,0.0,0.0,-3.2033867835998535,-1.8865877791540697e-05,-0.15980428457260132,0.0,-0.3743082284927368,0.0,2.379641102223662e-11,9.857600846707726e-12,0.0,-0.6779500246047974,0.0,-3.0859107971191406,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0014609524514526129,0.0,35.0486946105957,0.15000000596046448,5.108287334442139
1366,0.995208203792572,0.5,0.0,0.0,-3.22255802154541,-6.472939276136458e-05,-0.32873567938804626,0.0,-0.3754067122936249,0.0,1.7869997148700634e-11,9.857600846707726e-12,0.0,-0.8201494812965393,0.0,-3.0859107971191406,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.004207350313663483,0.0,35.18499755859375,0.15000000596046448,5.192747116088867
1367,0.9957484006881714,0.5,0.0,0.0,-3.2355289459228516,-9.650413994677365e-05,-0.40881675481796265,0.0,-0.3755330443382263,0.0,1.2745367261590701e-11,9.857600846707726e-12,0.0,-0.9912741184234619,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.008114185184240341,0.0,35.2618408203125,0.15000000596046448,5.299813747406006
1368,0.9979539513587952,0.5,0.0,0.0,-3.2513010501861572,-0.00015262191300280392,-0.3353525996208191,0.0,-0.3757680058479309,0.0,1.0270552637525743e-11,9.857600846707726e-12,0.0,-0.8352330923080444,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.006374461576342583,0.0,35.29669952392578,0.15000000596046448,5.384172439575195
1369,0.9897506833076477,0.5,0.0,0.0,-3.215658187866211,-0.00021261844085529447,-0.05783076584339142,0.0,-0.37185990810394287,0.0,8.261133097042794e-12,9.857600846707726e-12,0.0,-1.007906198501587,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.006837806664407253,0.0,35.29669952392578,0.15000000596046448,5.516173839569092
1370,0.9776085615158081,0.5,0.0,0.0,-3.202385425567627,-0.00010506806574994698,-0.2151527851819992,0.0,-0.3750675618648529,0.0,1.0763742328001591e-11,9.857600846707726e-12,0.0,-0.8482889533042908,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0018954497063532472,0.0,35.2618408203125,0.15000000596046448,5.580776691436768
1371,0.9846407771110535,0.5,0.0,0.0,-3.2096266746520996,-2.2260715923039243e-05,-0.09448010474443436,0.0,-0.37368103861808777,0.0,1.3210999134927182e-11,9.857600846707726e-12,0.0,-0.7097309231758118,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0018737373175099492,0.0,35.18500518798828,0.15000000596046448,5.640267372131348
1372,0.9994848370552063,0.5,0.0,0.0,-3.2012741565704346,-4.195099609205499e-05,-0.1373506784439087,0.0,-0.37504759430885315,0.0,1.426262840470427e-11,9.857600846707726e-12,0.0,-0.8576369881629944,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.007131495513021946,0.0,35.048709869384766,0.15000000596046448,5.730565071105957
1373,0.9502861499786377,0.5,0.0,0.0,-3.201606512069702,-8.103777508949861e-05,-0.27627435326576233,0.0,-0.3747454583644867,0.0,1.465700304181805e-11,9.857600846707726e-12,0.0,-0.721943199634552,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.001585409278050065,0.0,34.815895080566406,0.15000000596046448,5.769446849822998
1374,0.9762769341468811,0.5,0.0,0.0,-3.2008986473083496,-9.600168596080039e-06,-0.06208153814077377,0.0,-0.37505313754081726,0.0,1.635762358898063e-11,9.857600846707726e-12,0.0,-0.6062570214271545,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0029849130660295486,0.0,34.40553283691406,0.15000000596046448,5.77665901184082
1375,0.9487089514732361,0.5,0.0,0.0,-3.270780563354492,-0.00017431921151001006,-0.16638493537902832,0.0,-0.37160855531692505,0.0,1.9785725141607813e-11,9.857600846707726e-12,0.0,-0.5036279559135437,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0015088346553966403,0.0,33.621150970458984,0.15000000596046448,5.725826740264893
1376,0.958410918712616,0.5,0.0,0.0,-3.2004668712615967,-1.2359875654510688e-05,-0.4402274191379547,0.0,-0.37500712275505066,0.0,1.986263584163872e-11,9.857600846707726e-12,0.0,-0.4134533107280731,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0022204488050192595,0.0,31.905532836914062,0.15000000596046448,5.49314022064209
1377,0.9688898921012878,0.5,0.0,0.0,-3.205239772796631,-2.1847994503332302e-05,-0.6367279291152954,0.0,-0.3738793134689331,0.0,2.0088250507477312e-11,9.857600846707726e-12,0.0,-0.3347950577735901,0.0,-3.0859107971191406,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0025782431475818157,0.0,27.339025497436523,0.15000000596046448,4.776216506958008
1378,0.9985942244529724,0.5,0.0,0.0,-3.220581531524658,-0.08708986639976501,-0.769664466381073,0.0,-0.3718301057815552,0.0,1.7067271207427126e-11,9.857600846707726e-12,0.0,-0.28005245327949524,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.013319333083927631,0.0,-13.147878646850586,0.15000000596046448,-3.2756521701812744
1379,0.9952192306518555,0.5,0.0,0.0,-3.231206178665161,-0.0007778909057378769,-0.2523055076599121,0.0,-0.37494221329689026,0.0,1.2235985662190085e-11,9.857600846707726e-12,0.0,-0.2280249446630478,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.11470998823642731,0.0,13.146474838256836,0.15000000596046448,3.211639881134033
1380,0.918725848197937,0.5,0.0,0.0,-3.2127294540405273,-0.00021376954100560397,-0.013827377930283546,0.0,-0.37497177720069885,0.0,4.668460496654037e-12,9.857600846707726e-12,0.0,-0.17833100259304047,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.16948018968105316,0.0,27.338558197021484,0.15000000596046448,6.493513107299805
1381,0.9966461062431335,0.5,0.0,0.0,-3.2025229930877686,-0.0010509410640224814,-0.0031745105516165495,0.0,-0.3750067353248596,0.0,2.1268247579753208e-12,9.857600846707726e-12,0.0,-0.145424023270607,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.16519227623939514,0.0,31.905370712280273,0.15000000596046448,7.356866359710693
1382,0.9941045045852661,0.5,0.0,0.0,-3.2132580280303955,-0.0003640686918515712,-0.02095949649810791,0.0,-0.37501755356788635,0.0,5.484573732672526e-12,9.857600846707726e-12,0.0,-0.1201762706041336,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.12349303811788559,0.0,33.6210823059082,0.15000000596046448,7.5399556159973145
1383,0.8959182500839233,0.5,0.0,0.0,-3.222504138946533,-0.00012030876678181812,-0.010715639218688011,0.0,-0.6339558959007263,0.0,1.5498895569732163e-11,9.857600846707726e-12,0.0,-0.09801401942968369,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.10728917270898819,0.0,34.40549850463867,0.15000000596046448,7.520364284515381
1384,0.914841890335083,0.5,0.0,0.0,-3.214940071105957,-0.000582441920414567,-0.0006377464160323143,0.0,-0.749775767326355,0.0,2.2116475317801587e-11,9.857600846707726e-12,0.0,-0.08736713230609894,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0005340960342437029,0.0,34.81587600708008,0.15000000596046448,7.527270317077637
1385,0.9194087982177734,0.5,0.0,0.0,-3.2095956802368164,-5.317924660630524e-05,-0.0033797670621424913,0.0,-0.7488657236099243,0.0,2.5145168933149442e-11,9.857600846707726e-12,0.0,-0.07713844627141953,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0003495308628771454,0.0,35.0486946105957,0.15000000596046448,7.58898401260376
1386,0.8523515462875366,0.5,0.0,0.0,-3.2047271728515625,-2.30830173677532e-05,-0.02098783664405346,0.0,-0.7492107152938843,0.0,2.6125452495806556e-11,9.857600846707726e-12,0.0,-0.06441505253314972,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-1.7409456631867215e-06,0.0,35.18499755859375,0.15000000596046448,7.6212382316589355
1387,0.9547895789146423,0.5,0.0,0.0,-3.212347984313965,-0.00010859799658646807,-0.0031910650432109833,0.0,-0.7488440275192261,0.0,2.542592004994848e-11,9.857600846707726e-12,0.0,-0.057822104543447495,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.00024864720762707293,0.0,35.2618408203125,0.15000000596046448,7.644376754760742
1388,0.9302284717559814,0.5,0.0,0.0,-3.200317144393921,-1.561190288157377e-06,-0.007841774262487888,0.0,-0.7498535513877869,0.0,2.4188850575312948e-11,9.857600846707726e-12,0.0,-0.052483346313238144,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-3.509677480906248e-05,0.0,35.29669952392578,0.15000000596046448,7.655849933624268
1389,0.9629749655723572,0.5,0.0,0.0,-3.2000393867492676,-1.8376869775238447e-05,-0.0027575043495744467,0.0,-0.750020444393158,0.0,2.1376182074428485e-11,9.857600846707726e-12,0.0,-0.0483107827603817,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.00014633456885349005,0.0,35.29669952392578,0.15000000596046448,7.66120719909668
1390,0.9895684123039246,0.5,0.0,0.0,-3.2007980346679688,-1.1566579814825673e-05,-0.012537436559796333,0.0,-0.7500789165496826,0.0,1.9312378085611925e-11,9.857600846707726e-12,0.0,-0.047171544283628464,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.00046480458695441484,0.0,35.2618408203125,0.15000000596046448,7.663647651672363
1391,0.9985969662666321,0.5,0.0,0.0,-3.205195426940918,-1.5669736967538483e-05,-0.01480452623218298,0.0,-0.7501709461212158,0.0,1.5381269174996604e-11,9.857600846707726e-12,0.0,-0.04759836196899414,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0009014254901558161,0.0,35.18500518798828,0.15000000596046448,7.6613359451293945
1392,0.9990606307983398,0.5,0.0,0.0,-3.221609354019165,-0.00046571253915317357,-0.027096975594758987,0.0,-0.7503359317779541,0.0,1.2602894422508726e-11,9.857600846707726e-12,0.0,-0.045952245593070984,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.00048056445666588843,0.0,35.048709869384766,0.15000000596046448,7.648179054260254
1393,0.9738723635673523,0.5,0.0,0.0,-3.21471905708313,-5.821121885674074e-05,-0.017751559615135193,0.0,-0.7502655982971191,0.0,8.592108795280051e-12,9.857600846707726e-12,0.0,-0.04743509367108345,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0035830126143991947,0.0,34.815895080566406,0.15000000596046448,7.624932289123535
1394,0.8722048401832581,0.5,0.0,0.0,-3.202373504638672,-5.463497018354246e-06,-0.07748173922300339,0.0,-0.7493656873703003,0.0,1.516638919486779e-12,9.857600846707726e-12,0.0,-0.057933710515499115,0.0,-0.32874223589897156,0.4000000059604645,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.0061226170510053635,0.0,34.40553283691406,0.15000000596046448,7.577666759490967
1395,0.8131570219993591,0.5,0.0,0.0,-3.239333152770996,-0.0001505920517956838,-0.16829371452331543,0.0,-0.747383177280426,0.0,-6.800305110687965e-12,9.857600846707726e-12,0.0,-0.07755227386951447,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.006783643737435341,0.0,33.621150970458984,0.15000000596046448,7.453580856323242
1396,0.8340154886245728,0.5,0.0,0.0,-3.2297909259796143,-0.00032778963213786483,-0.7182394862174988,0.0,-0.3750211298465729,0.0,-1.1175189246204198e-11,9.857600846707726e-12,0.0,-0.1057676300406456,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.33101505041122437,0.0,31.905534744262695,0.15000000596046448,7.394067764282227
1397,0.9820704460144043,0.5,0.0,0.0,-3.245351791381836,-0.0014551437925547361,-1.561908483505249,0.0,-0.3750159740447998,0.0,-7.502453519547814e-12,9.857600846707726e-12,0.0,-0.14793100953102112,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.32663893699645996,0.0,27.33902931213379,0.15000000596046448,6.659906387329102
1398,0.995732843875885,0.5,0.0,0.0,-3.22833251953125,-0.0010023878421634436,-1.6938570737838745,0.0,-0.374879390001297,0.0,-2.039240494132108e-13,9.857600846707726e-12,0.0,-0.18867474794387817,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.24170275032520294,0.0,13.147887229919434,0.15000000596046448,3.35188627243042
1399,0.949244499206543,0.5,0.0,0.0,-3.2222721576690674,-0.0006411836948245764,-0.9146753549575806,0.0,-0.3748895227909088,0.0,9.955574559183944e-12,9.857600846707726e-12,0.0,-0.22338221967220306,0.0,-0.32874223589897156,0.0,0.0,0.0,4.0,0.5281412601470947,0.0,0.0,-0.3122864365577698,0.0,-13.146464347839355,0.15000000596046448,-3.529770612716675
1400,0.865458071231842,0.5,0.0,0.0,-3.2169089317321777,-0.0001447501126676798,-0.4456954598426819,0.0,-0.3734015226364136,0.0,1.9143200913340763e-11,9.857600846707726e-12,0.0,-0.2770403027534485,0.0,-2.1694226264953613,0.0,0.0,0.0,4.0,0.15569448471069336,0.0,0.0,-3.872625165968202e-05,0.0,27.33855628967285,0.15000000596046448,4.575229644775391
1401,0.8497220277786255,0.5,0.0,0.0,-3.2355117797851562,-0.0003330553590785712,-0.12497634440660477,0.0,-0.3728775978088379,0.0,2.693671327658187e-11,9.857600846707726e-12,0.0,-0.3478602468967438,0.0,-2.1694226264953613,0.0,0.0,0.0,4.0,0.15569448471069336,0.0,0.0,-7.3360470196348615e-06,0.0,31.905370712280273,0.15000000596046448,5.340097427368164
1402,0.9189738035202026,0.5,0.0,0.0,-3.252077102661133,-0.00034776379470713437,-0.07838144898414612,0.0,-0.3724590539932251,0.0,2.7990611564665535e-11,9.857600846707726e-12,0.0,-0.43451768159866333,0.0,-2.1694226264953613,0.0,0.0,0.0,4.0,0.15569448471069336,0.0,0.0,-1.140839776780922e-05,0.0,33.6210823059082,0.15000000596046448,5.631494522094727
1403,0.9631211757659912,0.5,0.0,0.0,-3.2169508934020996,-0.00012894174142275006,-0.06826312094926834,0.0,-0.37352102994918823,0.0,2.463210364844759e-11,9.857600846707726e-12,0.0,-0.5322360396385193,0.0,-2.1694226264953613,0.0,0.0,0.0,4.0,0.15569448471069336,0.0,0.0,-9.797040547709912e-05,0.0,34.40549850463867,0.15000000596046448,5.773510456085205
