step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
20,0.07935009151697159,0.5,0.0,0.0,-3.206021308898926,-0.0007141292444430292,-0.13044080138206482,0.0,-0.37500613927841187,0.0,-4.7988207158011775e-11,-1.0671778044590852e-10,0.0,-0.18846416473388672,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.1032661646604538,0.0,27.338790893554688,0.15000000596046448,8.371528296968744e-12,1.4430729181058588e-11,5.013415030341584e-12,4.3180511249962805e-12,-4.890476218433193e-11,4.8949384689331055,-5.499807553821512e-11,-0.06395040452480316,-0.5029726624488831,0.1549655646085739,-0.053628675639629364,-0.006290454417467117,-1.002348780632019,-2.1343555450439453,0.0,0.0,0.318867564201355,-0.019505921751260757,-0.017098858952522278,-0.13950461149215698,-0.05030355602502823,0.3073425889015198,0.004954242147505283,-0.05542374402284622,-0.03315754234790802,-0.02897791564464569,0.15420591831207275,0.012188190594315529,-0.2583923041820526,-0.018922898918390274,-0.07342885434627533,-0.08055680245161057,-19.813575744628906,-10.860763549804688,-0.23344531655311584,-0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.044930584728717804,0.5,0.0,0.0,-3.2060797214508057,-0.00015865181921981275,-0.00815563928335905,0.0,-0.37501853704452515,0.0,-3.1525556470901606e-11,-1.0671778044590852e-10,0.0,-0.148097425699234,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.12640441954135895,0.0,31.90545082092285,0.15000000596046448,8.273759281862691e-12,1.519868779442657e-11,5.027076845076639e-12,4.702486230273584e-12,-4.8806993169225876e-11,5.821187496185303,-5.576603068213615e-11,0.17334358394145966,0.062081947922706604,-0.13921135663986206,-0.06234722584486008,-0.039860621094703674,-1.0018694400787354,-2.1343555450439453,0.0,0.0,0.32751795649528503,-0.030658254399895668,-0.02644691802561283,-0.10305244475603104,-0.06545960903167725,0.2543237507343292,0.004519132897257805,-0.022950058802962303,0.02629992365837097,-0.019941095262765884,0.0733010321855545,-0.10940897464752197,-0.2302822321653366,-0.020773429423570633,-0.07503166794776917,-0.07953767478466034,-20.271350860595703,-10.08230209350586,-0.3826834559440613,-0.9238795042037964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.025886360555887222,0.5,0.0,0.0,-3.208773136138916,-5.080122355138883e-05,-0.016778435558080673,0.0,-0.37500885128974915,0.0,-1.8938586809902347e-11,-1.0671778044590852e-10,0.0,-0.11561845988035202,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.1590205878019333,0.0,33.62111282348633,0.15000000596046448,8.156054824570713e-12,1.5771373790274268e-11,5.04024036049322e-12,5.047495841431493e-12,-4.8689285242486946e-11,6.274966716766357,-5.633871147381342e-11,0.1264621466398239,0.35196560621261597,0.13349030911922455,0.020222824066877365,0.016988877207040787,-1.0416923761367798,-2.1343555450439453,0.0,0.0,0.31399986147880554,-0.027613716199994087,-0.027507146820425987,-0.08636792004108429,-0.08285275101661682,0.19648663699626923,0.008244479075074196,0.014594286680221558,-0.043846245855093,0.01633434370160103,0.09181737154722214,-0.041059281677007675,-0.20886380970478058,0.04059218242764473,-0.07271388173103333,-0.09879672527313232,-19.1322021484375,-10.698587417602539,-0.5224984288215637,-0.8526402711868286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.029917515814304352,0.5,0.0,0.0,-3.217228412628174,-0.00047819374594837427,-0.07590384036302567,0.0,-0.3750203251838684,0.0,-1.3965507569824176e-11,-1.0671778044590852e-10,0.0,-0.08447146415710449,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.15125125646591187,0.0,34.40550994873047,0.15000000596046448,8.029055718894451e-12,1.584066385007521e-11,5.04830769201825e-12,5.293896831320977e-12,-4.8562289606257636e-11,6.580885410308838,-5.6408003268337836e-11,0.10619752109050751,0.03298015892505646,0.009510323405265808,-0.055865995585918427,-0.04465195909142494,-1.017086386680603,-2.1343555450439453,0.0,0.0,0.31747305393218994,-0.04522319883108139,-0.008773110806941986,-0.07473735511302948,-0.08197283744812012,0.13574036955833435,-0.009454595856368542,-0.02762896753847599,-0.04272066056728363,0.011586010456085205,0.09386797994375229,-0.04062547907233238,-0.25539061427116394,0.00685810437425971,-0.05773172155022621,-0.08016694337129593,-16.54608726501465,-9.748944282531738,-0.6494479775428772,-0.7604060173034668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.02405625581741333,0.5,0.0,0.0,-3.2155091762542725,-0.000328518683090806,-0.007895750924944878,0.0,-0.3750203847885132,0.0,-1.1618594107642988e-11,-1.0671778044590852e-10,0.0,-0.0542864091694355,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.1335708051919937,0.0,34.815887451171875,0.15000000596046448,7.909120407212367e-12,1.5334976344316686e-11,5.0539581200603756e-12,5.425684207471804e-12,-4.844234735568165e-11,6.8153767585754395,-5.590232096674974e-11,-0.08022142201662064,0.3704069256782532,0.06376577913761139,-0.011249665170907974,-0.047726914286613464,-1.0094952583312988,-2.1343555450439453,0.0,0.0,0.32169750332832336,-0.03310263901948929,-0.015301238745450974,-0.05280429124832153,-0.08720731735229492,0.0968024730682373,0.006039701402187347,-0.03460689261555672,-0.03153551369905472,0.006682538893073797,0.09191150963306427,0.006262469571083784,-0.2559516131877899,0.02638426423072815,-0.04624408856034279,-0.08184702694416046,-16.11961555480957,-8.969481468200684,-0.7604057788848877,-0.6494482755661011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.027641985565423965,0.5,0.0,0.0,-3.236593723297119,-0.00024329755979124457,-0.08177611231803894,0.0,-0.5692318081855774,0.0,-1.1590610415890268e-11,-1.0671778044590852e-10,0.0,-0.0242446418851614,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.1517447680234909,0.0,35.048702239990234,0.15000000596046448,7.783611429001969e-12,1.4004692371061278e-11,5.055405313120209e-12,5.407390247375021e-12,-4.8316840112194726e-11,7.029427528381348,-5.457203092196217e-11,0.048372432589530945,0.48557043075561523,-0.027961015701293945,0.01145344227552414,0.04299900308251381,-1.0307631492614746,-2.1343555450439453,0.0,0.0,0.3073187470436096,-0.04853919893503189,0.00032954663038253784,-0.026083312928676605,-0.09980007261037827,0.03300709277391434,-0.009495004080235958,0.0002099335251841694,0.0021054805256426334,0.06234715133905411,0.033281732350587845,0.05147944763302803,-0.23350191116333008,-0.020624248310923576,-0.047930750995874405,-0.03547924757003784,-13.578003883361816,-7.659646034240723,-0.8526400327682495,-0.5224987268447876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.019947942346334457,0.5,0.0,0.0,-3.283043146133423,-0.029805276542901993,-0.07166747748851776,0.0,-0.7504704594612122,0.0,-1.0193836226524144e-11,-1.0671778044590852e-10,0.0,-0.017133522778749466,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.02746935561299324,0.0,35.18500518798828,0.15000000596046448,7.611506043503358e-12,1.1420455726940393e-11,5.053481071104482e-12,5.242654834564098e-12,-4.814474166559002e-11,7.29528284072876,-5.198780295145866e-11,0.12939460575580597,0.2766146659851074,0.1847875565290451,0.04828120395541191,0.0372312106192112,-1.0234941244125366,-2.1343555450439453,0.0,0.0,0.30695730447769165,-0.051840901374816895,0.004009777680039406,-0.027956070378422737,-0.08002158999443054,-0.005649449769407511,-0.0038441610522568226,-0.03322655335068703,0.025030070915818214,0.07622572034597397,-0.030071360990405083,0.1565793752670288,-0.04395328834652901,0.00489692110568285,-0.09423577785491943,0.022526344284415245,-11.280033111572266,-6.2883076667785645,-0.9238795042037964,-0.38268357515335083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.022810431197285652,0.5,0.0,0.0,-3.2012939453125,-9.122455594479106e-06,-0.004285276401787996,0.0,-0.7498079538345337,0.0,-9.566839508090563e-12,-1.0671778044590852e-10,0.0,-0.010347127914428711,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.008756531402468681,0.0,35.2618408203125,0.15000000596046448,7.58279723733768e-12,8.004361930213921e-12,5.053563036788722e-12,5.0687804648008594e-12,-4.81160250531687e-11,7.351728439331055,-4.857170568528524e-11,-0.1478741466999054,0.41468995809555054,-0.11435901373624802,0.026784401386976242,-0.023655742406845093,-1.0423024892807007,-2.1343555450439453,0.0,0.0,0.324239581823349,-0.05047605186700821,0.0072189196944236755,-0.04703235626220703,-0.04256565868854523,-0.009005941450595856,-0.009201282635331154,0.0016528964042663574,-0.0271991528570652,0.0007017850875854492,-0.09475167095661163,0.10827919095754623,-0.0025392414536327124,-0.029147494584321976,-0.08710141479969025,0.017474135383963585,-11.934576034545898,-6.29328727722168,-0.972369909286499,-0.2334454506635666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.013980304822325706,0.5,0.0,0.0,-3.2063841819763184,-5.536565004149452e-05,-0.001965104602277279,0.0,-0.7502299547195435,0.0,-7.1560851862273456e-12,-1.0671778044590852e-10,0.0,-0.012101054191589355,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.011088566854596138,0.0,35.29669952392578,0.15000000596046448,7.549523506344968e-12,4.6760299625414614e-12,5.052311867481674e-12,4.9833522725029056e-12,-4.8082756526346415e-11,7.406440258026123,-4.5243375018655385e-11,0.02306637167930603,0.5460455417633057,-0.03136549890041351,0.033178750425577164,-0.04320599138736725,-1.0487146377563477,-2.1343555450439453,0.0,0.0,0.32053524255752563,-0.036302775144577026,0.01972999796271324,-0.06179213523864746,-0.02259739488363266,-0.004923155996948481,0.009224936366081238,-0.04705088958144188,-0.04433475062251091,0.0976342186331749,-0.14286072552204132,0.09242371469736099,0.027324873954057693,0.020395874977111816,-0.09362898766994476,-0.008671516552567482,-12.374306678771973,-6.244081497192383,-0.9969173073768616,-0.07845911383628845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.01943015679717064,0.5,0.0,0.0,-3.2143189907073975,-0.003048507496714592,-0.012866565957665443,0.0,-0.7503176331520081,0.0,-6.446244579794147e-12,-1.0671778044590852e-10,0.0,-0.020191717892885208,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.007805927656590939,0.0,35.29669952392578,0.15000000596046448,7.516607128388308e-12,1.714404334642039e-12,5.051160011093625e-12,4.969653594893986e-12,-4.804983841366628e-11,7.453637599945068,-4.228174754761227e-11,-0.10193272680044174,0.3239283561706543,0.15459801256656647,-0.0012312009930610657,0.019692983478307724,-1.0098328590393066,-2.1343555450439453,0.0,0.0,0.31556013226509094,-0.048552319407463074,0.03824857622385025,-0.09260322898626328,-0.0226924866437912,-0.009411253035068512,0.007786089554429054,-0.01407943107187748,-0.044067688286304474,-0.0007798582664690912,-0.04651317745447159,0.07377741485834122,-0.0008261770126409829,-0.04677977412939072,-0.0931563675403595,0.0007576774805784225,-13.29877758026123,-6.9012885093688965,-0.9969173073768616,0.07845913618803024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.020870935171842575,0.5,0.0,0.0,-3.212024211883545,-2.877636143239215e-05,-0.000666564388666302,0.0,-0.7503129243850708,0.0,-6.511704803841001e-12,-1.0671778044590852e-10,0.0,-0.027983522042632103,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.009111026301980019,0.0,35.2618408203125,0.15000000596046448,7.485016079167295e-12,-8.188741026406154e-13,5.049543248814015e-12,4.996235196397247e-12,-4.801824562972179e-11,7.491857528686523,-3.97484684055982e-11,-0.06798727810382843,0.3637663722038269,-0.0531650185585022,0.052591126412153244,-0.0491580106317997,-1.0199942588806152,-2.1343555450439453,0.0,0.0,0.31071850657463074,-0.053376778960227966,0.039608776569366455,-0.10207303613424301,0.0014242511242628098,0.005638899281620979,0.0063005127012729645,0.027710217982530594,-0.005453518126159906,0.08576996624469757,-0.09715254604816437,0.05193463712930679,-0.03285866975784302,0.026847606524825096,-0.11172504723072052,0.004086868837475777,-13.554882049560547,-6.927954196929932,-0.972369909286499,0.23344546556472778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.03291701152920723,0.5,0.0,0.0,-3.2315149307250977,-0.0003523988707456738,-0.00794106163084507,0.0,-0.7504954934120178,0.0,-9.883981653968643e-12,-1.0671778044590852e-10,0.0,-0.03442814573645592,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.007163879461586475,0.0,35.18500518798828,0.15000000596046448,7.455669762124195e-12,-2.811067134275702e-12,5.048169347821041e-12,5.034132399134306e-12,-4.7988901047402166e-11,7.517982482910156,-3.7756273801869966e-11,0.18528999388217926,0.10210554301738739,0.143402561545372,0.029869932681322098,0.014272835105657578,-1.0274319648742676,-2.1343555450439453,0.0,0.0,0.3115157186985016,-0.043171823024749756,0.056336551904678345,-0.10524482280015945,0.0025261230766773224,-0.0022214935161173344,-0.008808731101453304,-0.010887712240219116,-0.06293802708387375,0.003881859825924039,-0.04578281193971634,0.06213132292032242,0.023827826604247093,0.032040633261203766,-0.09893278777599335,-0.002251582220196724,-13.629645347595215,-7.815824031829834,-0.9238796234130859,0.3826831579208374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.0626298189163208,0.5,0.0,0.0,-3.234093189239502,-8.884631824912503e-05,-0.0067008063197135925,0.0,-0.7504760026931763,0.0,-1.5291552746266035e-11,-1.0671778044590852e-10,0.0,-0.03765869140625,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.003628377802670002,0.0,35.048702239990234,0.15000000596046448,7.432765340709135e-12,-4.147539950372092e-12,5.046676184589094e-12,5.0601038116548924e-12,-4.796599922807232e-11,7.522078037261963,-3.641980467206096e-11,0.013083919882774353,0.04474468529224396,0.1546633094549179,0.0033060982823371887,0.04887997731566429,-0.9553805589675903,-2.1343555450439453,0.0,0.0,0.31078940629959106,-0.04951387643814087,0.053417421877384186,-0.1275726556777954,0.014170831069350243,0.00013230089098215103,-0.0012940345332026482,0.03809107095003128,0.004975646734237671,0.023047519847750664,0.027725625783205032,0.00834126491099596,0.034991469234228134,-0.03281445801258087,-0.08449308574199677,0.004675546661019325,-12.814929008483887,-7.893679618835449,-0.8526402711868286,0.522498369216919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.060943666845560074,0.5,0.0,0.0,-3.3026325702667236,-0.00021586053480859846,-0.03887370973825455,0.0,-0.7507687211036682,0.0,-2.062352719156557e-11,-1.0671778044590852e-10,0.0,-0.04000687599182129,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.0028069522231817245,0.0,34.815887451171875,0.15000000596046448,7.41083756861105e-12,-4.2770708849615424e-12,5.045468817049814e-12,5.009578255693592e-12,-4.794406538444207e-11,7.503788948059082,-3.6290272870109774e-11,-0.10654754191637039,-0.04961282014846802,0.17139066755771637,0.10222376883029938,-0.022989418357610703,-0.9486242532730103,-2.1343555450439453,0.0,0.0,0.32173699140548706,-0.06455305218696594,0.06240979582071304,-0.11974073201417923,0.006640501320362091,0.006483761593699455,-0.0016215527430176735,-0.013613042421638966,-0.041907187551259995,-0.008181000128388405,-0.03430408239364624,-0.021590430289506912,-0.038532793521881104,0.005330640356987715,-0.05878031626343727,-0.06861454993486404,-10.967951774597168,-8.579255104064941,-0.7604060769081116,0.6494479179382324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.07962396740913391,0.5,0.0,0.0,-3.2535228729248047,-0.0001427030365448445,-0.23032249510288239,0.0,-0.7505690455436707,0.0,-2.4436168366559485e-11,-1.0671778044590852e-10,0.0,-0.04095093905925751,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.001961680594831705,0.0,34.40550994873047,0.15000000596046448,7.393204104477746e-12,-3.112990767939472e-12,5.044111829610731e-12,4.8933027768649495e-12,-4.792643712447919e-11,7.440655708312988,-3.745435558921706e-11,0.09385834634304047,-0.22229041159152985,-0.1515117585659027,0.0034205615520477295,0.010890766978263855,-0.9772904515266418,-2.1343555450439453,0.0,0.0,0.3276311755180359,-0.05934075266122818,0.057789772748947144,-0.13641490042209625,-0.005668846890330315,-0.003994404338300228,-0.003728033509105444,-0.005653467960655689,0.010183525271713734,-0.011097795329988003,0.006919694133102894,-0.08912717550992966,-0.04005409777164459,0.02329384721815586,-0.07095569372177124,-0.08553733676671982,-6.199683666229248,-8.035717010498047,-0.6494481563568115,0.7604058980941772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.12170825153589249,0.5,0.0,0.0,-3.21148681640625,-0.0008797472110018134,-1.266606092453003,0.0,-0.588420033454895,0.0,-2.8044341154886965e-11,-1.0671778044590852e-10,0.0,-0.04740557819604874,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.054998353123664856,0.0,33.62112045288086,0.15000000596046448,7.446385522080767e-12,-1.3326412456188264e-12,5.0471545345875946e-12,4.789024645596163e-12,-4.797962027680569e-11,7.196784019470215,-3.923470576205901e-11,-0.016593441367149353,-0.5912425518035889,-0.1403234899044037,0.023143287748098373,-0.023299623280763626,-0.9490956664085388,-2.1343555450439453,0.0,0.0,0.31570082902908325,-0.06424530595541,0.04498215764760971,-0.13382358849048615,-0.0169609934091568,0.03166232258081436,0.004450308158993721,0.03322411701083183,-0.05179227143526077,-0.0887228399515152,-0.04300105199217796,-0.11225350201129913,0.1687202751636505,-0.014710607938468456,-0.13786578178405762,-0.06626901775598526,5.0544610023498535,-8.033968925476074,-0.522498607635498,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.805841863155365,0.5,0.0,0.0,-3.2240591049194336,-0.0010096003534272313,-0.24384061992168427,0.0,-0.37500709295272827,0.0,-4.6862493052746146e-11,-1.0671778044590852e-10,0.0,-0.06707575172185898,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.25694796442985535,0.0,31.905454635620117,0.15000000596046448,7.576815043430773e-12,-4.987506718387436e-13,5.050130452710633e-12,4.7241121604868486e-12,-4.8110050665517434e-11,6.660075664520264,-4.006859427585496e-11,-0.0015963762998580933,-2.196516513824463,0.043763116002082825,-0.011512849479913712,-0.019177591428160667,-1.0111886262893677,-2.1343555450439453,0.0,0.0,0.3130747377872467,-0.09168986231088638,0.00579468347132206,-0.13597507774829865,0.011483879759907722,0.08252792060375214,0.00929044745862484,0.03817259147763252,-0.0948871597647667,-0.24495020508766174,0.03370974585413933,0.19247713685035706,0.3361661732196808,-0.04746153578162193,-0.1102798581123352,0.1517469733953476,9.815558433532715,-6.742566108703613,-0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.9928893446922302,0.5,0.0,0.0,-3.2001636028289795,-0.00039920632843859494,-0.07355286180973053,0.0,-0.3750009536743164,0.0,-7.438956395322549e-11,-1.0671778044590852e-10,0.0,-0.10769648849964142,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.37539201974868774,0.0,27.338796615600586,0.15000000596046448,7.746402477804004e-12,-6.354409186337673e-13,5.049646031179966e-12,4.5931505127105865e-12,-4.827963029363502e-11,5.523314476013184,-3.993190153539494e-11,-0.02876897156238556,-2.9818029403686523,-0.13145285844802856,-0.010026343166828156,0.024350743740797043,-1.0449974536895752,-2.1343555450439453,0.0,0.0,0.3297271728515625,-0.11145459115505219,-0.055201783776283264,-0.11160838603973389,0.0810430645942688,0.16576634347438812,-0.005967418663203716,-0.017793884500861168,-0.052823085337877274,-0.2989281415939331,0.07155167311429977,0.336702823638916,0.4280942976474762,-0.010899225249886513,-0.053432438522577286,0.23455531895160675,11.118617057800293,-9.11895751953125,-0.23344528675079346,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.524924099445343,0.5,0.0,0.0,-3.2413158416748047,-0.0012505532940849662,-0.2970498502254486,0.0,-0.3749378025531769,0.0,-8.601691581233695e-11,-1.0671778044590852e-10,0.0,-0.16824355721473694,0.0,-1.6905559301376343,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.2221919298171997,0.0,13.147197723388672,0.15000000596046448,7.923589735725489e-12,2.5319398745042403e-15,5.0467208537186e-12,4.267581080186211e-12,-4.84568218883652e-11,2.5667943954467773,-4.056987731870798e-11,0.1791292279958725,-1.560218334197998,-0.08207551389932632,-0.07094022631645203,-0.0026921741664409637,-0.9958217144012451,-2.1343555450439453,0.0,0.0,0.31712061166763306,-0.11140570789575577,-0.08853510022163391,-0.10514160245656967,0.11559056490659714,0.2448260635137558,0.003132888115942478,-0.001194435404613614,-0.031768497079610825,-0.17404134571552277,0.002822351409122348,0.12129199504852295,0.38464125990867615,-0.038415733724832535,-0.09296119213104248,0.1148405447602272,9.812090873718262,-14.408766746520996,-0.07845942676067352,0.9969173073768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.01046893559396267,0.5,0.0,0.0,-3.6324408054351807,-0.04462815821170807,-0.0995035320520401,0.0,-0.37831488251686096,0.0,-5.7365553279842274e-11,-1.0671778044590852e-10,0.0,-0.2429436892271042,0.0,-2.6159629821777344,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.004965681582689285,0.0,13.14715576171875,0.15000000596046448,9.393386242451118e-12,6.648889880507547e-13,5.260643483329108e-12,3.8549961833833635e-12,-5.6769682704738145e-11,9.581217765808105,-4.123223637519935e-11,0.19770939648151398,0.6709167957305908,-0.18517135083675385,-0.059392597526311874,0.03467622026801109,-1.008784532546997,-2.1343555450439453,0.0,0.0,0.32415705919265747,-0.11122634261846542,-0.08406371623277664,-0.17950014770030975,0.08912615478038788,0.3185032308101654,0.005937395617365837,0.043867893517017365,-0.013627439737319946,0.03466613218188286,-0.37529486417770386,-0.06715792417526245,0.3327568471431732,-0.11535411328077316,-0.5646102428436279,0.02480790577828884,9.003883361816406,-17.419845581054688,0.07845882326364517,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.006275379564613104,0.5,0.0,0.0,-4.805786609649658,-4.11045148211997e-05,-0.11867576837539673,0.0,-0.3741380274295807,0.0,-1.8191691208979677e-11,-1.0671778044590852e-10,0.0,-0.338271826505661,0.0,-2.6159629821777344,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.014078523963689804,0.0,27.338787078857422,0.15000000596046448,1.052071190582593e-11,6.441919480487668e-13,6.049969986793302e-12,3.855387797208065e-12,-5.789700316394253e-11,19.991605758666992,-4.121153418523704e-11,0.17575909197330475,0.9775401949882507,0.12725968658924103,-0.04322398826479912,-0.008734673261642456,-1.0247960090637207,-2.1343555450439453,0.0,0.0,0.32191652059555054,-0.12684549391269684,-0.06431801617145538,-0.2547517716884613,0.0684812143445015,0.38853803277015686,0.005682781338691711,0.04625846818089485,-0.022592712193727493,0.07796193659305573,-0.42832985520362854,-0.09357018023729324,0.36322030425071716,-0.013736027292907238,-1.1026098728179932,-0.015620024874806404,6.007260322570801,-15.808402061462402,0.2334451675415039,0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.003038209630176425,0.5,0.0,0.0,-4.81001615524292,-6.502113683382049e-05,-0.07966281473636627,0.0,-0.3738850951194763,0.0,6.463289538988226e-12,-1.0671778044590852e-10,0.0,-0.4500414729118347,0.0,-2.6159629821777344,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-0.01941147819161415,0.0,31.90545082092285,0.15000000596046448,1.105630344222508e-11,6.065916540766436e-13,6.9414998922490145e-12,3.855058633428499e-12,-5.843260597604427e-11,23.476112365722656,-4.117393578861872e-11,0.018121495842933655,1.3779422044754028,-0.18384933471679688,-0.043850090354681015,-0.03374551236629486,-0.960406482219696,-2.1343555450439453,0.0,0.0,0.3357851505279541,-0.12116393446922302,-0.04680395871400833,-0.34755760431289673,0.04534478485584259,0.4710211455821991,-0.008431576192378998,0.02126864157617092,0.029457969591021538,0.13217714428901672,-0.35340580344200134,-0.13826234638690948,0.42317888140678406,0.03338848426938057,-1.062150478363037,-0.07034138590097427,3.217417001724243,-15.385998725891113,0.38268330693244934,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
